ts_ms,dt,bar,interesting,armed_dir,up_age,dn_age,aligned_bull,aligned_bear,price,ema25,ema200,atr_m1,adx_m1,min_adx,adx_pass,trend_quality,tq_pass,htf_block_long,htf_block_short,sideway_block,price_ok,in_session,detected,det_long,gate,atr_pctile,min_entry_pctile,atr_pctile_low,atr_pctile_high,min_entry_block,is_high_risk,potential_loss_usd,entry_max_loss,opposing_pos,entrytype_blocked,final_decision,ema75,ema100,m1_diplus,m1_diminus,m5_adx,m5_diplus,m5_diminus,m15_adx,m15_diplus,m15_diminus,prev_aligned_bull,prev_aligned_bear,last_bull_signal,last_bear_signal
1772628540000,2026.03.04 12:49,412767,1,-1,-1,2,0,1,5171.65400,5171.94296,5183.31487,3.89414,36.646,18.000,1,3,0,1,0,0,1,1,0,0,tq,15.63,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:tq,5181.10847,5183.03625,30.076,14.366,34.909,15.135,34.289,27.585,22.797,28.833,0,1,-1,412765
1772628600000,2026.03.04 12:50,412768,1,-1,-1,3,0,1,5170.84000,5171.92074,5183.19403,3.75021,34.284,18.000,1,4,0,1,0,0,1,1,0,0,tq,6.25,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:tq,5180.84585,5182.80396,26.066,17.766,34.909,15.135,34.289,27.585,22.797,28.833,0,1,-1,412765
1772628660000,2026.03.04 12:51,412769,1,-1,-1,4,0,1,5172.48400,5171.83760,5183.06601,3.69136,34.150,18.000,1,0,0,1,0,0,0,1,0,0,price,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:price,5180.56791,5182.55980,30.755,15.398,34.909,15.135,34.289,27.585,22.797,28.833,0,1,-1,412765
1772628720000,2026.03.04 12:52,412770,1,-1,-1,5,0,1,5171.18800,5171.88733,5182.95635,3.54986,32.752,18.000,1,4,0,1,0,0,1,1,0,0,tq,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:tq,5180.34335,5182.35417,26.655,16.452,34.909,15.135,34.289,27.585,22.797,28.833,0,1,-1,412765
1772628780000,2026.03.04 12:53,412771,1,-1,-1,6,0,1,5169.33400,5171.83353,5182.83440,3.18529,28.526,18.000,1,5,1,1,0,0,1,1,1,0,fired,0.00,65.00,20.00,90.00,1,1,126.04,105.20,0,0,HIGH_RISK_ROUTE,5180.08904,5182.12629,23.101,23.595,34.909,15.135,34.289,27.585,22.797,28.833,0,1,-1,412765
1772631120000,2026.03.04 13:32,412810,1,1,0,-1,1,0,5184.22400,5187.55946,5183.29758,4.34786,24.080,18.000,1,0,0,0,1,0,0,1,0,0,price,46.88,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:price,5183.74234,5183.72518,15.819,26.419,22.242,30.298,23.518,22.781,25.228,18.769,0,0,412810,-1
1772632620000,2026.03.04 13:57,412835,1,1,25,-1,1,0,5174.94200,5185.35679,5183.96915,4.05036,44.109,18.000,1,0,0,0,0,1,0,1,0,0,sideway,21.88,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,5184.86448,5184.67333,5.134,31.092,15.501,19.592,27.377,21.701,21.864,16.267,1,0,412810,-1
1772633100000,2026.03.04 14:05,412843,1,-1,-1,0,0,1,5178.39300,5180.42652,5183.23921,5.05479,36.656,18.000,1,7,1,1,0,0,1,1,1,0,fired,81.25,65.00,20.00,90.00,0,0,48.15,105.20,0,0,FIRE,5182.84684,5183.18021,18.079,22.817,20.156,14.716,30.246,19.726,18.949,21.752,0,0,-1,412843
1772668740000,2026.03.04 23:59,413375,1,1,0,-1,1,0,5164.99500,5158.57267,5145.00333,2.16664,42.143,18.000,1,7,1,0,1,0,1,1,1,1,fired,18.75,65.00,20.00,90.00,1,1,327.93,105.80,0,0,HIGH_RISK_ROUTE,5152.47848,5150.02886,36.597,7.386,32.597,28.356,8.591,22.549,27.093,8.892,0,1,413375,-1
1772687100000,2026.03.05 05:05,413681,1,-1,-1,0,0,1,5174.37700,5172.99475,5178.25678,2.34829,28.966,18.000,1,0,0,1,0,0,0,1,0,0,price,65.63,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:price,5177.01263,5178.22000,23.187,12.705,47.823,11.819,28.156,30.162,8.378,22.427,0,0,-1,413681
1772687160000,2026.03.05 05:06,413682,1,-1,-1,1,0,1,5174.04700,5173.10108,5178.21658,2.28071,28.998,18.000,1,0,0,1,0,0,0,1,0,0,price,62.50,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:price,5176.93942,5178.14157,20.096,11.011,47.823,11.819,28.156,30.162,8.378,22.427,0,1,-1,413681
1772687220000,2026.03.05 05:07,413683,1,-1,-1,2,0,1,5175.68700,5173.17384,5178.17337,2.28764,27.825,18.000,1,0,0,1,0,0,0,1,0,0,price,59.38,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:price,5176.85908,5178.05801,17.416,11.562,47.823,11.819,28.156,30.162,8.378,22.427,0,1,-1,413681
1772687280000,2026.03.05 05:08,413684,1,-1,-1,3,0,1,5174.92900,5173.36716,5178.14760,1.98464,27.032,18.000,1,0,0,1,0,0,0,1,0,0,price,40.63,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:price,5176.82652,5178.00962,15.634,10.020,47.823,11.819,28.156,30.162,8.378,22.427,0,1,-1,413681
1772687340000,2026.03.05 05:09,413685,1,-1,-1,4,0,1,5175.68500,5173.48730,5178.11425,2.00479,28.249,18.000,1,0,0,1,0,0,0,1,0,0,price,43.75,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:price,5176.77381,5177.94675,18.520,8.684,44.296,15.808,24.402,30.162,8.378,22.427,0,1,-1,413681
1772687400000,2026.03.05 05:10,413686,1,-1,-1,5,0,1,5175.71500,5173.65636,5178.08907,1.89179,30.102,18.000,1,0,0,1,0,0,0,1,0,0,price,34.38,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:price,5176.74357,5177.90060,18.495,7.526,44.296,15.808,24.402,30.162,8.378,22.427,0,1,-1,413681
1772687460000,2026.03.05 05:11,413687,1,-1,-1,6,0,1,5175.39200,5173.81471,5178.06447,1.84493,31.709,18.000,1,0,0,1,0,0,0,1,0,0,price,31.25,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:price,5176.71499,5177.85599,16.029,6.523,44.296,15.808,24.402,30.162,8.378,22.427,0,1,-1,413681
1772687520000,2026.03.05 05:12,413688,1,-1,-1,7,0,1,5174.49300,5173.93604,5178.03678,1.80114,27.889,18.000,1,0,0,1,0,0,0,1,0,0,price,25.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:price,5176.67824,5177.80571,13.892,13.067,44.296,15.808,24.402,30.162,8.378,22.427,0,1,-1,413681
1772687580000,2026.03.05 05:13,413689,1,-1,-1,8,0,1,5175.26500,5173.97889,5178.00006,1.69357,26.696,18.000,1,0,0,1,0,0,0,1,0,0,price,15.63,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:price,5176.61754,5177.73810,12.039,17.666,44.296,15.808,24.402,30.162,8.378,22.427,0,1,-1,413681
1772687640000,2026.03.05 05:14,413690,1,-1,-1,9,0,1,5175.42600,5174.07782,5177.97171,1.48036,24.327,18.000,1,0,0,1,0,0,0,1,0,0,price,6.25,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:price,5176.57997,5177.68763,18.312,15.311,40.726,14.842,21.148,31.353,8.511,19.437,0,1,-1,413681
1772687760000,2026.03.05 05:16,413692,1,-1,-1,11,0,1,5173.91200,5174.17241,5177.90510,1.68950,22.790,18.000,1,5,1,1,0,0,1,1,1,0,fired,9.38,65.00,20.00,90.00,1,0,71.95,105.80,0,0,BLOCK:min_entry_pctile,5176.47889,5177.56844,13.755,23.219,40.726,14.842,21.148,31.353,8.511,19.437,0,1,-1,413681
1772698200000,2026.03.05 08:10,413866,1,-1,-1,0,0,1,5147.42400,5158.19579,5161.88905,3.20714,56.341,18.000,1,9,1,1,0,0,1,1,1,0,fired,93.75,65.00,20.00,90.00,0,1,239.50,105.80,0,0,HIGH_RISK_ROUTE,5159.95690,5160.02913,4.624,29.133,24.296,7.841,25.294,25.026,14.747,17.138,0,0,-1,413866
1772701860000,2026.03.05 09:11,413927,1,1,0,-1,1,0,5177.79700,5167.58005,5160.56587,3.85779,24.702,18.000,1,7,1,0,1,0,1,1,1,1,fired,93.75,65.00,20.00,90.00,0,1,283.76,105.80,0,0,HIGH_RISK_ROUTE,5161.65887,5160.59917,24.496,16.465,34.116,29.417,10.936,24.103,26.575,20.639,0,0,413927,-1
1772716200000,2026.03.05 13:10,414166,1,-1,-1,0,0,1,5153.39800,5158.79945,5162.29619,4.45407,19.743,18.000,1,6,1,0,0,0,1,1,1,0,fired,96.88,65.00,20.00,90.00,0,1,150.43,105.80,0,0,HIGH_RISK_ROUTE,5161.84132,5162.21586,18.935,29.408,17.814,11.690,25.689,11.467,14.379,14.190,0,0,-1,414166
1772755140000,2026.03.05 23:59,414748,1,1,0,-1,1,0,5086.37700,5092.82273,5083.51096,3.28357,47.895,18.000,1,0,0,0,0,0,0,1,0,0,price,81.25,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:price,5089.56674,5087.67267,5.855,28.238,28.454,21.333,18.030,29.183,23.056,9.035,0,1,414748,-1
1772755200000,2026.03.06 00:00,414749,1,1,1,-1,1,0,5079.54700,5092.32691,5083.54066,3.93336,51.517,18.000,1,0,0,0,0,0,0,1,0,0,price,96.88,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:price,5089.47813,5087.64623,5.074,35.617,28.454,21.333,18.030,29.183,23.056,9.035,1,0,414748,-1
1772755260000,2026.03.06 00:01,414750,1,1,2,-1,1,0,5081.75900,5091.34384,5083.49927,4.33321,54.656,18.000,1,0,0,0,0,0,0,1,0,0,price,96.88,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:price,5089.20227,5087.48094,4.397,30.868,28.454,21.333,18.030,29.183,23.056,9.035,1,0,414748,-1
1772755320000,2026.03.06 00:02,414751,1,1,3,-1,1,0,5082.28400,5090.60654,5083.48124,4.51979,51.646,18.000,1,0,0,0,0,0,0,1,0,0,price,96.88,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:price,5088.99551,5087.36416,13.757,26.752,28.454,21.333,18.030,29.183,23.056,9.035,1,0,414748,-1
1772755380000,2026.03.06 00:03,414752,1,1,4,-1,1,0,5081.82500,5089.96635,5083.46883,4.49986,49.037,18.000,1,0,0,0,0,0,0,1,0,0,price,93.75,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:price,5088.80908,5087.26048,11.923,23.185,28.454,21.333,18.030,29.183,23.056,9.035,1,0,414748,-1
1772755440000,2026.03.06 00:04,414753,1,1,5,-1,1,0,5083.95300,5089.34009,5083.45180,4.43986,45.549,18.000,1,0,0,1,0,0,0,1,0,0,price,90.63,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:price,5088.61508,5087.14956,12.610,20.094,27.100,18.489,26.770,29.183,23.056,9.035,1,0,414748,-1
1772755500000,2026.03.06 00:05,414754,1,1,6,-1,1,0,5087.90600,5088.92570,5083.45699,4.47707,40.629,18.000,1,0,0,1,0,0,0,1,0,0,price,87.50,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:price,5088.48558,5087.08432,20.710,17.415,27.100,18.489,26.770,29.183,23.056,9.035,1,0,414748,-1
1772755560000,2026.03.06 00:06,414755,1,1,7,-1,1,0,5090.71600,5088.84726,5083.50309,4.28686,39.695,18.000,1,6,1,1,0,0,1,1,0,0,htf,81.25,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:htf,5088.46948,5087.10109,30.386,15.093,27.100,18.489,26.770,29.183,23.056,9.035,1,0,414748,-1
1772755620000,2026.03.06 00:07,414756,1,1,8,-1,1,0,5089.57900,5088.99101,5083.57784,4.22943,38.449,18.000,1,6,1,1,0,0,1,1,0,0,htf,78.13,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:htf,5088.53188,5087.17486,26.335,14.071,27.100,18.489,26.770,29.183,23.056,9.035,1,0,414748,-1
1772755680000,2026.03.06 00:08,414757,1,1,9,-1,1,0,5088.91200,5089.03624,5083.64003,4.14143,36.778,18.000,1,0,0,1,0,0,0,1,0,0,price,71.88,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:price,5088.56097,5087.22393,22.823,13.428,27.100,18.489,26.770,29.183,23.056,9.035,1,0,414748,-1
1772755740000,2026.03.06 00:09,414758,1,1,10,-1,1,0,5090.77600,5089.02668,5083.69466,4.07429,36.774,18.000,1,7,1,0,0,0,1,1,1,1,fired,68.75,65.00,20.00,90.00,0,1,121.37,105.80,0,0,HIGH_RISK_ROUTE,5088.57072,5087.25838,25.160,11.638,23.540,23.013,23.200,29.183,23.056,9.035,1,0,414748,-1
1772760960000,2026.03.06 01:36,414845,1,1,0,-1,1,0,5103.80300,5087.17389,5084.12908,3.91264,51.272,18.000,1,9,1,0,1,0,1,1,1,1,fired,21.88,65.00,20.00,90.00,1,1,302.67,100.00,0,0,HIGH_RISK_ROUTE,5084.94728,5084.92045,40.077,6.039,27.063,21.283,13.916,18.471,12.910,15.391,0,0,414845,-1
1772777100000,2026.03.06 06:05,415114,1,-1,-1,0,0,1,5113.85500,5117.68731,5123.98691,3.02043,50.254,18.000,1,7,1,1,0,0,1,1,1,0,fired,25.00,65.00,20.00,90.00,1,1,159.54,100.00,0,0,HIGH_RISK_ROUTE,5122.49501,5123.88250,12.206,21.658,31.608,6.890,27.020,24.048,10.257,20.699,0,0,-1,415114
1772785140000,2026.03.06 08:19,415248,1,-1,-1,0,0,1,5115.21800,5115.89491,5117.93351,2.71950,24.483,18.000,1,5,1,0,0,1,1,1,0,0,sideway,75.00,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway,5115.90693,5116.28334,15.251,18.332,18.432,18.933,17.985,32.235,14.570,17.999,0,0,-1,415248
1772785260000,2026.03.06 08:21,415250,1,-1,-1,2,0,1,5111.30100,5115.70985,5117.86608,2.73179,24.732,18.000,1,6,1,0,0,0,1,1,0,0,deferred,68.75,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:deferred,5115.83852,5116.21777,11.455,26.486,18.432,18.933,17.985,32.235,14.570,17.999,0,1,-1,415248
1772785320000,2026.03.06 08:22,415251,1,-1,-1,3,0,1,5108.27500,5115.37071,5117.79805,2.72686,28.636,18.000,1,7,1,0,0,0,1,1,0,0,deferred,65.63,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:deferred,5115.71248,5116.11742,9.928,33.252,18.432,18.933,17.985,32.235,14.570,17.999,0,1,-1,415248
1772785380000,2026.03.06 08:23,415252,1,-1,-1,4,0,1,5110.46000,5114.82489,5117.69936,2.95036,32.672,18.000,1,6,1,0,0,0,1,1,0,0,deferred,84.38,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:deferred,5115.50588,5115.95737,8.604,33.266,18.432,18.933,17.985,32.235,14.570,17.999,0,1,-1,415248
1772785440000,2026.03.06 08:24,415253,1,-1,-1,5,0,1,5110.55300,5114.48913,5117.62434,2.95564,32.482,18.000,1,7,1,1,0,0,1,1,0,0,deferred,81.25,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:deferred,5115.36572,5115.84518,15.102,28.831,18.670,16.408,24.724,32.235,14.570,17.999,0,1,-1,415248
1772785500000,2026.03.06 08:25,415254,1,-1,-1,6,0,1,5106.69200,5114.18635,5117.55107,3.12664,34.573,18.000,1,8,1,1,0,0,1,1,0,0,deferred,96.88,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:deferred,5115.23203,5115.73718,13.089,37.411,18.670,16.408,24.724,32.235,14.570,17.999,0,1,-1,415248
1772785560000,2026.03.06 08:26,415255,1,-1,-1,7,0,1,5108.46900,5113.60986,5117.43854,2.95271,36.385,18.000,1,7,1,1,0,0,1,1,0,0,deferred,75.00,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:deferred,5114.99481,5115.55258,11.343,32.423,18.670,16.408,24.724,32.235,14.570,17.999,0,1,-1,415248
1772785620000,2026.03.06 08:27,415256,1,-1,-1,8,0,1,5103.33800,5113.21441,5117.34559,3.13571,39.005,18.000,1,8,1,1,0,0,1,1,0,0,deferred,90.63,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:deferred,5114.81354,5115.40802,9.831,34.892,18.670,16.408,24.724,32.235,14.570,17.999,0,1,-1,415248
1772785680000,2026.03.06 08:28,415257,1,-1,-1,9,0,1,5100.85400,5112.45469,5117.20043,3.32907,42.574,18.000,1,9,1,1,0,0,1,1,0,0,deferred,90.63,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:deferred,5114.49477,5115.16169,8.520,41.262,18.670,16.408,24.724,32.235,14.570,17.999,0,1,-1,415248
1772785740000,2026.03.06 08:29,415258,1,-1,-1,10,0,1,5100.74700,5111.56232,5117.03104,3.27771,45.667,18.000,1,8,1,1,0,0,1,1,0,0,deferred,84.38,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:deferred,5114.11586,5114.86970,7.384,35.760,20.831,14.220,29.451,32.039,12.628,23.852,0,1,-1,415248
1772785800000,2026.03.06 08:30,415259,1,-1,-1,11,0,1,5099.42200,5110.73038,5116.86229,3.36714,48.867,18.000,1,8,1,1,0,0,1,1,0,0,deferred,87.50,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:deferred,5113.74451,5114.58148,6.400,35.799,20.831,14.220,29.451,32.039,12.628,23.852,0,1,-1,415248
1772785860000,2026.03.06 08:31,415260,1,-1,-1,12,0,1,5097.36500,5109.86050,5116.68156,3.46643,52.441,18.000,1,9,1,1,0,0,1,1,0,0,deferred,90.63,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:deferred,5113.34666,5114.27210,5.546,40.049,20.831,14.220,29.451,32.039,12.628,23.852,0,1,-1,415248
1772785920000,2026.03.06 08:32,415261,1,-1,-1,13,0,1,5103.18000,5108.89931,5116.48139,3.66307,51.320,18.000,1,8,1,1,0,0,1,1,0,0,deferred,96.88,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:deferred,5112.90272,5113.92706,13.486,34.709,20.831,14.220,29.451,32.039,12.628,23.852,0,1,-1,415248
1772785980000,2026.03.06 08:33,415262,1,-1,-1,14,0,1,5103.46100,5108.45936,5116.34355,3.65100,50.349,18.000,1,7,1,1,0,0,1,1,0,0,deferred,93.75,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:deferred,5112.63265,5113.70773,11.688,30.081,20.831,14.220,29.451,32.039,12.628,23.852,0,1,-1,415248
1772786040000,2026.03.06 08:34,415263,1,-1,-1,15,0,1,5105.55600,5108.07487,5116.21006,3.57421,45.475,18.000,1,7,1,1,0,0,1,1,1,0,fired,87.50,65.00,20.00,90.00,0,1,167.37,100.00,0,0,HIGH_RISK_ROUTE,5112.37788,5113.49862,19.752,26.071,23.582,12.324,29.784,32.039,12.628,23.852,0,1,-1,415248
1772802060000,2026.03.06 13:01,415530,1,-1,-1,0,0,1,5074.58900,5087.84746,5090.45779,4.06564,46.372,18.000,1,9,1,1,0,0,1,1,1,0,fired,96.88,65.00,20.00,90.00,0,1,245.59,100.00,0,0,HIGH_RISK_ROUTE,5088.35335,5088.40408,7.899,35.436,18.103,15.679,22.385,23.866,13.412,18.261,0,0,-1,415530
1772804400000,2026.03.06 13:40,415569,1,1,0,-1,1,0,5119.46100,5104.11007,5090.52758,9.67764,32.768,18.000,1,6,1,0,1,0,1,1,1,1,fired,90.63,65.00,20.00,90.00,0,1,441.56,100.00,0,0,HIGH_RISK_ROUTE,5092.38947,5090.83439,16.009,13.619,26.512,34.337,14.348,25.963,14.413,23.969,0,0,415569,-1
1772807100000,2026.03.06 14:25,415614,1,1,0,-1,1,0,5104.26700,5096.26227,5093.55660,5.06050,36.097,18.000,1,7,1,0,0,1,1,1,0,0,sideway,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,5095.96282,5095.07201,27.110,5.479,17.957,23.311,15.814,17.871,18.170,17.866,0,0,415614,-1
1772807160000,2026.03.06 14:26,415615,1,1,1,-1,1,0,5104.27500,5096.87802,5093.66759,4.97136,38.056,18.000,1,6,1,0,0,0,1,1,0,0,deferred,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred,5096.19349,5095.25966,23.495,7.668,17.957,23.311,15.814,17.871,18.170,17.866,1,0,415614,-1
1772807220000,2026.03.06 14:27,415616,1,1,2,-1,1,0,5105.49600,5097.44702,5093.77751,5.01743,37.216,18.000,1,7,1,0,0,0,1,1,0,0,deferred,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred,5096.41798,5095.44365,20.362,10.547,17.957,23.311,15.814,17.871,18.170,17.866,1,0,415614,-1
1772807280000,2026.03.06 14:28,415617,1,1,3,-1,1,0,5107.75600,5098.06617,5093.89895,4.64800,38.760,18.000,1,8,1,0,0,0,1,1,0,0,deferred,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred,5096.67014,5095.64880,26.567,9.141,17.957,23.311,15.814,17.871,18.170,17.866,1,0,415614,-1
1772807340000,2026.03.06 14:29,415618,1,1,4,-1,1,0,5104.25600,5098.81154,5094.04254,4.68121,40.509,18.000,1,7,1,0,1,0,1,1,0,0,deferred,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred,5096.97808,5095.89588,25.003,7.922,19.410,24.823,13.706,17.150,19.892,15.484,1,0,415614,-1
1772807400000,2026.03.06 14:30,415619,1,1,5,-1,1,0,5104.09600,5099.23035,5094.14838,5.29336,39.591,18.000,1,8,1,0,1,0,1,1,1,1,fired,12.50,65.00,20.00,90.00,1,1,159.71,100.00,0,0,HIGH_RISK_ROUTE,5097.18025,5096.06650,21.669,10.764,19.410,24.823,13.706,17.150,19.892,15.484,1,0,415614,-1
1772808960000,2026.03.06 14:56,415645,1,1,0,-1,1,0,5116.23200,5097.52711,5094.73305,6.32700,43.730,18.000,1,8,1,0,1,0,1,1,1,1,fired,31.25,65.00,20.00,90.00,1,1,330.04,100.00,0,0,HIGH_RISK_ROUTE,5096.90546,5096.29723,36.865,5.189,18.733,23.693,14.219,17.467,19.933,13.420,0,0,415645,-1
1773014340000,2026.03.08 23:59,416183,1,-1,-1,0,0,1,5075.45800,5073.81240,5121.98509,7.33250,22.220,18.000,1,0,0,1,0,0,0,1,0,0,price,43.75,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:price,5093.98277,5102.86626,22.426,15.287,52.224,8.378,24.133,23.833,9.095,21.370,1,0,-1,416183
1773014400000,2026.03.09 00:00,416184,1,-1,-1,1,0,1,5078.33200,5073.93898,5121.50295,7.30000,19.609,18.000,1,0,0,1,0,0,0,1,0,0,price,40.63,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:price,5093.46819,5102.30691,19.436,18.438,52.224,8.378,24.133,23.833,9.095,21.370,0,1,-1,416183
1773014700000,2026.03.09 00:05,416189,1,-1,-1,6,0,1,5058.82700,5072.18065,5118.83932,7.77386,18.430,18.000,1,6,1,1,0,0,1,1,1,0,fired,25.00,65.00,20.00,90.00,1,1,907.74,100.00,0,0,HIGH_RISK_ROUTE,5090.24176,5099.03989,11.987,23.209,52.109,7.261,22.595,23.833,9.095,21.370,0,1,-1,416183
1773025740000,2026.03.09 03:09,416373,1,1,0,-1,1,0,5090.34500,5092.00179,5083.83172,4.23879,18.325,18.000,1,0,0,0,1,1,0,1,0,0,sideway,43.75,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,5086.39545,5083.98272,11.318,19.756,23.229,20.048,14.451,18.315,15.481,11.488,0,0,416373,-1
1773025800000,2026.03.09 03:10,416374,1,1,1,-1,1,0,5087.70600,5091.87434,5083.89922,4.31414,21.961,18.000,1,0,0,0,1,1,0,1,0,0,sideway,53.13,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,5086.50516,5084.11257,9.809,26.251,23.229,20.048,14.451,18.315,15.481,11.488,1,0,416373,-1
1773025860000,2026.03.09 03:11,416375,1,1,2,-1,1,0,5091.42300,5091.55370,5083.93866,4.28871,23.410,18.000,1,0,0,0,1,0,0,1,0,0,price,46.88,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:price,5086.53851,5084.18590,11.506,22.751,23.229,20.048,14.451,18.315,15.481,11.488,1,0,416373,-1
1773025920000,2026.03.09 03:12,416376,1,1,3,-1,1,0,5088.24500,5091.54365,5084.01622,4.30893,24.665,18.000,1,0,0,0,1,1,0,1,0,0,sideway,53.13,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,5086.67419,5084.33360,9.972,19.718,23.229,20.048,14.451,18.315,15.481,11.488,1,0,416373,-1
1773025980000,2026.03.09 03:13,416377,1,1,4,-1,1,0,5087.46800,5091.28990,5084.06004,4.15421,26.120,18.000,1,0,0,0,1,1,0,1,0,0,sideway,34.38,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,5086.71783,5084.41342,8.642,18.187,23.229,20.048,14.451,18.315,15.481,11.488,1,0,416373,-1
1773026040000,2026.03.09 03:14,416378,1,1,5,-1,1,0,5087.37500,5090.99591,5084.09536,4.02543,28.120,18.000,1,0,0,0,0,0,0,1,0,0,price,25.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:price,5086.73867,5084.47576,7.490,17.951,21.101,17.375,20.100,16.934,13.417,11.440,1,0,416373,-1
1773026460000,2026.03.09 03:21,416385,1,1,12,-1,1,0,5096.52400,5091.64477,5084.66473,3.84543,29.087,18.000,1,8,1,0,0,0,1,1,1,1,fired,12.50,65.00,20.00,90.00,1,1,185.45,100.00,0,0,HIGH_RISK_ROUTE,5087.72935,5085.51920,20.609,6.593,19.620,21.286,17.420,16.934,13.417,11.440,1,0,416373,-1
1773032820000,2026.03.09 05:07,416491,1,1,0,-1,1,0,5097.70600,5090.03637,5088.55435,3.98121,31.521,18.000,1,6,1,1,0,0,1,1,0,0,htf,93.75,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:htf,5090.03473,5089.74545,33.842,10.492,22.553,8.147,18.659,15.225,9.048,11.465,0,0,416491,-1
1773032880000,2026.03.09 05:08,416492,1,1,1,-1,1,0,5100.84100,5090.62634,5088.64919,4.13186,34.400,18.000,1,7,1,1,0,1,1,1,0,0,sideway,93.75,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway,5090.24782,5089.90791,29.697,9.093,22.553,8.147,18.659,15.225,9.048,11.465,1,0,416491,-1
1773032940000,2026.03.09 05:09,416493,1,1,2,-1,1,0,5096.05100,5091.41209,5088.77553,4.35721,34.068,18.000,1,6,1,0,0,1,1,1,0,0,sideway,96.88,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway,5090.54208,5090.13103,25.737,13.287,19.615,16.005,16.171,15.225,9.048,11.465,1,0,416491,-1
