entryTimeUTC,dir,kind,session,entry,riskPrice,mfeR,maeR,realizedUsd,entryReason,brkDistAtr,bodyPct,slopeNorm,netM1,netM3,netM5,atrPct,spreadPips,spreadAtr,exitTag
2025.10.10 03:06,S,1,10,121023.46,243.67,0.00,0.98,-2.45,S-BRK,1.27,0.66,4.508,-0.21,-0.94,-0.26,0.1008,1260.0,0.103,SL-LOSS
2025.10.10 06:03,L,1,10,121775.69,204.56,0.16,0.98,-2.13,L-BRK,1.07,0.47,0.000,0.31,1.00,0.16,0.0786,1260.0,0.132,SL-LOSS
2025.10.10 13:03,L,1,10,121839.34,196.39,1.35,0.65,-0.06,L-BRK,1.02,0.33,2.633,1.00,1.00,0.14,0.0766,1260.0,0.135,SL-LOSS
2025.10.10 19:09,S,1,10,116808.42,379.86,2.23,0.67,-0.09,S-BRK,1.75,0.53,1.253,-0.30,-1.00,-0.50,0.1551,1260.0,0.070,SL-LOSS
2025.10.11 07:06,S,1,11,111498.58,375.88,1.81,0.36,0.15,S-BRK,1.19,0.42,0.000,-0.43,-1.00,-0.21,0.1716,1890.0,0.099,SL-WIN
2025.10.11 16:48,S,1,11,111784.52,231.84,0.00,1.00,-2.34,S-BRK,1.53,0.92,-2.145,-0.03,-0.87,-1.00,0.1061,1260.0,0.106,SL-LOSS
2025.10.12 00:21,S,1,12,110241.71,298.61,0.70,1.00,-3.00,S-BRK,1.01,0.77,0.000,-1.00,-0.98,-0.47,0.1326,1260.0,0.086,SL-LOSS
2025.10.12 00:39,S,1,12,109850.02,414.67,0.37,1.00,-4.21,S-BRK,1.68,0.94,-4.134,-0.38,-1.00,-0.14,0.1873,1260.0,0.061,SL-LOSS
2025.10.13 01:30,L,1,13,115815.54,419.71,0.63,1.00,-4.22,L-BRK,1.07,0.53,0.015,0.24,1.00,0.12,0.1732,1260.0,0.063,SL-LOSS
2025.10.13 03:45,S,1,13,114865.06,322.79,1.14,0.80,0.02,S-BRK,1.37,0.63,-0.574,-0.17,-1.00,-0.30,0.1377,1260.0,0.080,SL-WIN
2025.10.13 18:24,L,1,13,115410.13,451.35,1.29,0.78,0.09,L-BRK,1.28,0.97,0.000,0.60,1.00,-0.09,0.1975,1260.0,0.055,SL-WIN
2025.10.14 00:51,S,1,14,115005.30,285.06,2.99,0.38,8.58,S-BRK,1.28,0.88,0.297,-0.31,-0.93,-0.22,0.1240,1260.0,0.088,TP
2025.10.14 04:48,S,1,14,112901.63,355.32,0.13,0.95,-3.56,S-BRK,1.19,0.78,0.024,-0.61,-1.00,-0.26,0.1590,1260.0,0.070,SL-LOSS
2025.10.14 09:54,S,1,14,111294.59,383.00,2.82,0.36,11.38,S-BRK,1.59,0.63,0.051,-0.28,-1.00,-1.00,0.1678,1260.0,0.067,TP
2025.10.14 18:09,L,1,14,113274.99,409.61,0.65,0.99,-4.10,L-BRK,1.11,0.57,6.420,0.41,1.00,0.50,0.1727,1260.0,0.064,SL-LOSS
2025.10.14 22:09,L,1,14,113532.94,330.69,0.11,1.00,-3.32,L-BRK,1.28,0.46,1.663,0.27,0.97,0.43,0.1386,1260.0,0.080,SL-LOSS
2025.10.15 01:06,S,1,15,112496.34,402.55,0.00,1.00,-4.08,S-BRK,1.34,0.79,0.000,-1.00,-1.00,-0.01,0.1790,1260.0,0.063,SL-LOSS
2025.10.15 06:15,S,1,15,112080.36,254.53,0.48,0.99,-2.56,S-BRK,1.08,0.74,1.815,-1.00,-0.95,-0.12,0.1151,1260.0,0.098,SL-LOSS
2025.10.16 07:27,S,1,16,110801.60,330.88,1.13,0.56,0.04,S-BRK,1.01,0.60,0.000,-0.69,-1.00,-0.14,0.1493,1260.0,0.076,SL-WIN
2025.10.17 00:33,L,1,17,108644.23,305.94,1.59,0.33,-0.09,L-BRK,1.13,0.97,0.093,0.52,1.00,0.27,0.1332,1260.0,0.087,SL-LOSS
2025.10.18 10:30,L,1,18,107150.84,146.73,0.32,0.98,-3.01,L-BRK,1.50,0.92,0.000,1.00,0.99,0.18,0.0637,1260.0,0.185,SL-LOSS
2025.10.18 16:33,S,1,18,106669.23,185.51,0.84,0.99,-2.05,S-BRK,1.74,0.12,0.470,-1.00,-1.00,-0.20,0.0869,1260.0,0.136,SL-LOSS
2025.10.18 20:24,L,1,18,107263.81,185.66,0.65,0.98,-1.87,L-BRK,1.44,0.54,0.741,0.32,0.86,0.28,0.0806,1260.0,0.146,SL-LOSS
2025.10.19 00:45,S,1,19,106808.11,193.66,0.16,1.00,-1.94,S-BRK,1.41,0.75,0.046,-0.52,-1.00,-0.44,0.0919,1260.0,0.128,SL-LOSS
2025.10.19 05:48,S,1,19,106922.90,130.03,2.55,0.26,1.59,S-BRK,1.01,0.10,-0.236,-1.00,-0.99,-0.11,0.0628,1260.0,0.188,SL-WIN
2025.10.19 23:42,S,1,19,108581.22,195.01,2.80,0.66,5.52,S-BRK,1.52,0.56,0.000,-0.56,-0.81,-0.34,0.0857,1260.0,0.135,TP
2025.10.20 15:03,L,1,20,111368.66,325.59,0.85,0.99,-3.26,L-BRK,1.25,0.87,0.000,0.17,1.00,0.24,0.1364,1260.0,0.083,SL-LOSS
2025.10.20 22:00,S,1,20,110463.56,199.65,0.08,1.00,-2.01,S-BRK,1.14,0.86,0.000,-0.14,-0.99,0.11,0.0903,1260.0,0.126,SL-LOSS
2025.10.21 00:03,S,1,21,110367.26,234.05,2.80,0.91,6.59,S-BRK,1.63,0.93,-0.212,-0.48,-1.00,-0.28,0.1009,1260.0,0.113,TP
2025.10.21 03:15,S,1,21,109357.93,234.89,0.26,0.98,-2.38,S-BRK,1.51,0.55,-11.304,0.06,-1.00,-0.37,0.1079,1260.0,0.107,SL-LOSS
2025.10.21 03:51,S,1,21,109268.54,217.32,2.01,0.25,4.42,S-BRK,1.07,0.64,0.058,-1.00,-1.00,-0.24,0.1000,1260.0,0.115,TP
2025.10.21 11:00,L,1,21,108396.91,388.11,2.83,0.56,11.21,L-BRK,1.08,0.89,-0.029,0.17,0.55,1.00,0.1724,1260.0,0.067,TP
2025.10.21 23:36,S,1,21,108425.85,412.68,1.29,0.70,0.00,S-BRK,1.25,0.66,-14.334,-0.95,-1.00,-0.21,0.1877,1260.0,0.062,SL-LOSS
2025.10.22 07:09,S,1,22,107789.47,248.60,0.50,0.99,-2.50,S-BRK,1.64,0.72,-0.773,-0.18,-0.97,-0.19,0.1157,1260.0,0.101,SL-LOSS
2025.10.22 10:45,S,1,22,107800.14,206.10,2.65,0.36,6.54,S-BRK,1.37,0.86,0.000,-0.57,-1.00,-0.13,0.0973,1260.0,0.120,TP
2025.10.22 13:57,L,4,22,108838.65,604.24,0.06,1.00,-6.06,L-IMP,1.56,0.58,0.048,1.00,0.88,0.11,0.2716,1260.0,0.043,SL-LOSS
2025.10.22 18:15,S,1,22,107589.95,369.02,0.31,0.99,-3.70,S-BRK,1.10,0.65,0.000,-0.41,-1.00,-0.11,0.1723,1260.0,0.068,SL-LOSS
2025.10.22 20:27,S,1,22,107632.72,292.30,0.32,1.00,-2.94,S-BRK,1.22,0.79,0.000,-0.35,-1.00,-0.09,0.1357,1260.0,0.086,SL-LOSS
2025.10.23 12:00,S,1,23,108901.40,324.15,0.57,1.00,-3.26,S-BRK,1.74,0.84,0.030,-1.00,-1.00,-0.17,0.1490,1260.0,0.078,SL-LOSS
2025.10.24 11:33,S,1,24,110894.75,223.22,0.00,0.99,-2.27,S-BRK,1.16,0.14,-0.041,-0.29,-0.96,-0.03,0.1019,1260.0,0.111,SL-LOSS
2025.10.25 08:51,L,1,25,111782.78,151.07,0.52,0.84,-3.11,L-BRK,1.11,0.60,8.307,0.33,1.00,0.11,0.0625,1260.0,0.180,SL-LOSS
2025.10.25 12:54,L,1,25,111904.12,154.82,0.40,0.98,-3.23,L-BRK,1.25,0.63,0.005,0.60,1.00,0.23,0.0564,1260.0,0.200,SL-LOSS
2025.10.26 03:39,S,1,26,111361.09,92.57,0.91,0.95,-2.88,S-BRK,1.22,0.82,-1.055,-1.00,-1.00,-0.35,0.0414,1260.0,0.273,SL-LOSS
2025.10.26 20:39,S,1,26,113411.65,102.56,2.98,0.93,4.17,S-BRK,1.07,0.51,0.000,-0.09,-1.00,-0.09,0.0452,1260.0,0.246,TP
2025.10.26 21:30,S,1,26,113279.83,200.76,0.34,0.98,-2.01,S-BRK,1.40,0.67,0.138,-0.37,-0.94,-0.20,0.0902,1260.0,0.123,SL-LOSS
2025.10.26 22:00,L,1,26,114002.70,368.51,2.73,0.15,11.52,L-BRK,1.68,0.93,0.005,1.00,1.00,-0.11,0.1610,1260.0,0.069,TP
2025.10.27 13:36,S,1,27,114782.89,261.43,0.75,1.00,-2.67,S-BRK,1.35,0.75,-1.020,-1.00,-1.00,-0.12,0.1059,1260.0,0.104,SL-LOSS
2025.10.27 16:33,L,1,27,115470.61,274.34,1.23,0.61,-0.02,L-BRK,1.33,0.55,0.000,0.95,1.00,0.17,0.1170,1260.0,0.093,SL-LOSS
2025.10.28 05:42,S,1,28,113696.06,158.04,1.37,0.65,0.00,S-BRK,1.58,0.97,-0.139,-0.24,-1.00,-0.01,0.0688,1260.0,0.161,SL-LOSS
2025.10.28 07:18,L,1,28,114252.44,198.45,1.89,0.76,-0.09,L-BRK,1.07,0.37,0.000,0.21,0.97,0.18,0.0813,1260.0,0.136,SL-LOSS
2025.10.29 01:06,S,1,29,112282.22,238.33,0.77,0.98,-2.39,S-BRK,1.45,0.90,-0.024,-1.00,-1.00,-0.30,0.1079,1260.0,0.104,SL-LOSS
2025.10.29 05:39,L,1,29,113276.76,224.08,0.00,0.99,-2.25,L-BRK,1.80,0.34,4.478,1.00,1.00,0.52,0.0924,1260.0,0.120,SL-LOSS
2025.10.29 12:09,L,1,29,113340.10,183.32,0.02,0.96,-1.83,L-BRK,1.09,0.85,-0.179,1.00,0.99,0.02,0.0736,1260.0,0.151,SL-LOSS
2025.10.30 07:00,L,1,30,110710.57,375.20,2.41,0.06,-0.34,L-BRK,1.22,0.40,0.000,0.20,0.80,0.02,0.1637,1260.0,0.070,SL-LOSS
2025.10.30 12:06,S,1,30,109422.43,291.82,3.07,0.36,8.99,S-BRK,1.31,0.99,7.025,-1.00,-1.00,-1.00,0.1356,1260.0,0.085,TP
2025.10.30 17:15,S,1,30,107358.67,326.35,1.72,0.33,-0.10,S-BRK,1.39,0.58,0.132,-1.00,-1.00,-0.19,0.1544,1260.0,0.076,SL-LOSS
2025.10.30 22:57,L,1,30,107921.44,227.60,0.01,0.99,-2.28,L-BRK,1.68,0.94,-0.846,1.00,1.00,0.18,0.0991,1260.0,0.118,SL-LOSS
2025.10.31 09:03,L,1,31,110086.08,323.83,1.07,0.32,-0.01,L-BRK,1.29,0.61,-0.111,0.01,1.00,0.20,0.1458,1260.0,0.079,SL-LOSS
2025.11.01 01:03,L,1,1,109797.67,162.40,1.22,0.96,-0.15,L-BRK,1.10,0.21,-0.699,0.47,1.00,0.38,0.0682,1260.0,0.168,SL-LOSS
2025.11.01 10:09,S,1,1,109810.91,136.31,0.15,0.98,-2.75,S-BRK,1.60,0.78,0.188,-0.38,-1.00,-0.06,0.0620,1260.0,0.185,SL-LOSS
2025.11.01 13:03,S,1,1,109899.18,98.94,0.00,0.99,-2.05,S-BRK,1.41,0.09,0.000,-0.65,-0.99,-0.01,0.0452,1260.0,0.253,SL-LOSS
2025.11.01 15:06,L,1,1,110289.66,154.72,0.01,0.97,-3.11,L-BRK,1.28,0.79,-0.992,1.00,1.00,0.10,0.0627,1260.0,0.182,SL-LOSS
2025.11.02 04:09,L,1,2,110113.63,104.70,0.00,0.93,-3.20,L-BRK,1.18,0.92,0.566,1.00,1.00,0.05,0.0419,1260.0,0.273,SL-LOSS
2025.11.02 13:18,S,1,2,110375.57,171.77,1.33,0.13,0.01,S-BRK,1.08,0.87,-0.174,-1.00,-1.00,-0.35,0.0773,1260.0,0.148,SL-WIN
2025.11.02 15:57,S,1,2,110103.48,195.70,1.67,0.05,-0.01,S-BRK,1.32,0.69,0.027,-1.00,-1.00,-0.13,0.0871,1260.0,0.131,SL-LOSS
2025.11.03 00:57,S,1,3,109743.27,228.56,1.18,0.03,0.05,S-BRK,1.51,0.99,0.000,-1.00,-1.00,0.15,0.1042,1260.0,0.110,SL-WIN
2025.11.03 02:27,S,1,3,109236.77,329.81,2.67,0.02,9.78,S-BRK,1.55,0.95,-0.634,-1.00,-1.00,-0.17,0.1495,1260.0,0.077,TP
2025.11.04 08:12,S,1,4,103839.01,381.26,0.31,0.98,-3.82,S-BRK,1.16,0.62,-0.170,-0.50,-1.00,-1.00,0.1843,1260.0,0.066,SL-LOSS
2025.11.04 13:06,S,1,4,103770.09,280.20,0.84,0.99,-2.80,S-BRK,1.07,0.07,0.026,-0.45,-0.91,-0.12,0.1301,1260.0,0.093,SL-LOSS
2025.11.05 10:48,S,1,5,101420.86,303.73,0.41,0.99,-3.04,S-BRK,1.51,0.86,0.000,-0.31,-1.00,-0.16,0.1495,1260.0,0.083,SL-LOSS
2025.11.05 12:30,L,1,5,102367.41,355.06,1.11,0.12,-0.04,L-BRK,1.59,0.69,-0.331,-0.11,0.28,1.00,0.1676,1260.0,0.073,SL-LOSS
2025.11.06 10:00,S,1,6,102746.85,223.86,0.45,1.00,-2.26,S-BRK,1.53,0.32,-0.108,-0.58,-0.89,-0.28,0.1100,1260.0,0.112,SL-LOSS
2025.11.06 12:39,S,1,6,102647.71,296.05,0.96,0.99,-2.98,S-BRK,1.11,0.77,-0.107,-0.18,-1.00,-0.16,0.1429,1260.0,0.086,SL-LOSS
2025.11.07 09:06,S,1,7,101180.24,214.58,0.05,0.98,-2.15,S-BRK,1.48,0.86,0.080,-0.39,-1.00,-0.70,0.1061,1260.0,0.117,SL-LOSS
2025.11.07 09:21,S,1,7,101066.41,270.09,1.23,0.12,0.00,S-BRK,1.25,0.84,0.015,-0.76,-0.85,-0.52,0.1327,1260.0,0.094,SL-LOSS
2025.11.07 12:36,S,1,7,99674.54,330.96,1.50,0.38,0.10,S-BRK,1.04,0.19,-0.065,-0.19,-1.00,-0.32,0.1662,1260.0,0.076,SL-WIN
2025.11.08 05:54,S,1,8,102291.07,175.48,1.13,0.23,-0.01,S-BRK,1.02,0.55,0.083,-0.58,-1.00,-0.35,0.0858,1260.0,0.144,SL-LOSS
2025.11.08 07:21,S,1,8,101906.67,214.00,0.17,1.00,-2.16,S-BRK,1.72,0.97,-0.012,-0.45,-1.00,-0.27,0.1026,1260.0,0.121,SL-LOSS
2025.11.08 11:36,S,1,8,102147.62,173.69,2.74,0.04,0.02,S-BRK,1.18,0.74,0.164,-1.00,-0.97,0.20,0.0846,1260.0,0.146,SL-WIN
2025.11.08 14:15,S,1,8,101549.59,265.99,0.48,1.00,-2.68,S-BRK,1.41,0.53,-0.529,-0.41,-1.00,-0.17,0.1325,1260.0,0.094,SL-LOSS
2025.11.09 00:18,S,1,9,101725.70,185.84,0.13,0.99,-1.87,S-BRK,1.68,0.63,5.100,-1.00,-1.00,-0.09,0.0926,1260.0,0.134,SL-LOSS
2025.11.09 03:24,S,1,9,101527.47,233.92,0.82,0.98,-2.35,S-BRK,1.30,0.75,0.113,-0.63,-1.00,-0.04,0.1157,1260.0,0.107,SL-LOSS
2025.11.09 10:18,S,1,9,101520.71,189.64,0.00,0.99,-1.90,S-BRK,1.24,0.47,-0.624,-0.08,-1.00,-0.49,0.0937,1260.0,0.132,SL-LOSS
2025.11.10 13:06,L,1,10,106467.49,260.64,0.29,1.00,-2.61,L-BRK,1.38,0.56,-0.167,1.00,1.00,0.08,0.1132,1260.0,0.105,SL-LOSS
2025.11.10 13:36,L,1,10,106516.76,335.94,0.21,0.98,-3.39,L-BRK,1.13,0.78,0.000,0.19,1.00,0.11,0.1520,1260.0,0.078,SL-LOSS
2025.11.11 05:12,S,1,11,105343.85,260.88,2.37,0.80,-0.14,S-BRK,1.15,0.87,0.000,-0.75,-1.00,-0.47,0.1143,1260.0,0.105,SL-LOSS
2025.11.11 12:36,S,1,11,104815.22,255.07,2.96,0.18,7.58,S-BRK,1.33,0.48,1.291,-0.08,-0.99,-0.19,0.1206,1260.0,0.100,TP
2025.11.11 14:42,S,1,11,104086.36,298.88,0.82,1.00,-3.02,S-BRK,1.18,0.59,-5.395,-0.56,-1.00,-0.17,0.1435,1260.0,0.084,SL-LOSS
2025.11.11 21:30,S,1,11,102601.78,291.04,0.53,0.99,-2.91,S-BRK,1.08,0.96,-0.087,-0.45,-1.00,-0.18,0.1395,1260.0,0.088,SL-LOSS
2025.11.12 14:45,S,1,12,104266.67,329.58,2.03,0.29,0.05,S-BRK,1.56,0.72,0.000,-0.09,-1.00,-0.44,0.1580,1260.0,0.076,SL-WIN
2025.11.12 19:36,S,1,12,101071.46,407.54,0.01,1.00,-4.13,S-BRK,1.73,0.96,0.427,-0.06,-0.98,-0.88,0.1988,1260.0,0.063,SL-LOSS
2025.11.13 05:36,L,1,13,102540.67,273.85,2.82,0.58,7.76,L-BRK,1.40,0.92,0.000,0.57,1.00,0.11,0.1277,1260.0,0.096,TP
2025.11.13 13:30,S,1,13,102477.77,276.37,1.28,0.25,0.03,S-BRK,1.14,0.24,-0.849,-0.29,-1.00,-0.02,0.1332,1260.0,0.092,SL-WIN
2025.11.13 23:15,L,1,13,100213.54,386.95,0.62,1.00,-3.89,L-BRK,1.16,0.62,0.253,0.80,1.00,0.53,0.1891,1260.0,0.066,SL-LOSS
2025.11.14 11:15,S,1,14,96592.37,306.09,3.05,0.47,9.39,S-BRK,1.08,0.55,2.777,-0.11,-1.00,-0.38,0.1605,1260.0,0.081,TP
2025.11.15 01:54,L,1,15,95524.02,326.04,2.85,0.62,9.32,L-BRK,1.37,0.13,0.224,1.00,1.00,0.33,0.1643,1260.0,0.080,TP
2025.11.15 08:51,S,1,15,95647.66,318.80,0.22,0.97,-3.24,S-BRK,1.28,0.84,0.072,-0.48,-1.00,-0.12,0.1659,1260.0,0.079,SL-LOSS
2025.11.15 12:03,S,1,15,95544.32,187.99,0.18,1.00,-1.90,S-BRK,1.37,0.40,-3.893,-0.10,-0.87,-0.47,0.0919,1260.0,0.144,SL-LOSS
2025.11.15 13:54,L,1,15,96169.33,245.74,1.04,0.05,-0.15,L-BRK,1.02,0.08,0.000,0.75,0.91,0.03,0.1200,1260.0,0.109,SL-LOSS
2025.11.16 01:45,S,1,16,94857.13,342.05,0.00,0.97,-3.45,S-BRK,1.34,0.46,0.286,-0.31,-1.00,-0.41,0.1816,1260.0,0.073,SL-LOSS
2025.11.16 02:48,L,1,16,95734.73,308.19,1.29,0.61,-0.08,L-BRK,1.06,0.06,-0.748,0.41,1.00,0.24,0.1552,1260.0,0.085,SL-LOSS
2025.11.16 09:39,L,1,16,96075.55,166.30,2.68,0.07,4.53,L-BRK,1.11,0.51,0.294,0.09,0.93,0.33,0.0804,1260.0,0.163,TP
2025.11.16 13:48,S,1,16,95320.29,268.71,0.42,0.99,-2.75,S-BRK,1.39,0.88,0.216,-0.12,-0.93,-0.54,0.1435,1260.0,0.092,SL-LOSS
2025.11.16 15:48,S,1,16,95207.88,180.28,2.97,0.22,5.39,S-BRK,1.23,0.60,0.000,-1.00,-1.00,-0.10,0.0943,1260.0,0.140,TP
2025.11.16 21:03,S,1,16,93738.88,308.98,2.45,0.49,0.06,S-BRK,1.17,0.86,0.034,-1.00,-1.00,-0.04,0.1647,1260.0,0.082,SL-WIN
2025.11.17 13:03,S,1,17,95204.72,201.17,2.73,0.32,7.35,S-BRK,1.03,0.37,0.000,-1.00,-0.91,-0.34,0.1118,1260.0,0.118,TP
2025.11.19 03:33,S,1,19,91982.51,249.22,2.94,0.09,7.41,S-BRK,1.51,0.79,-4.065,-0.72,-1.00,0.02,0.1335,1260.0,0.103,TP
2025.11.20 05:09,L,1,20,92787.46,330.05,0.19,0.99,-3.30,L-BRK,1.02,0.90,-0.108,0.17,0.97,1.00,0.1741,1260.0,0.078,SL-LOSS
2025.11.20 06:42,S,1,20,91764.62,253.74,0.59,0.99,-2.58,S-BRK,1.77,0.73,0.285,-1.00,-1.00,-0.29,0.1381,1260.0,0.099,SL-LOSS
2025.11.21 07:18,S,1,21,85064.65,321.64,2.96,0.65,9.59,S-BRK,1.44,0.72,-2.202,-0.38,-1.00,-0.20,0.1874,1260.0,0.079,TP
2025.11.21 14:33,L,4,21,84809.41,866.69,0.70,0.99,-8.79,L-IMP,2.47,0.68,0.132,1.00,1.00,0.12,0.3696,1260.0,0.040,SL-LOSS
2025.11.22 04:15,S,1,22,83897.93,256.07,0.01,1.00,-2.57,S-BRK,1.27,0.82,0.179,-0.88,-1.00,-0.21,0.1516,1260.0,0.099,SL-LOSS
2025.11.22 10:24,S,1,22,83639.98,296.58,0.67,1.00,-3.02,S-BRK,1.44,0.74,-2.884,-1.00,-1.00,-0.13,0.1747,1260.0,0.086,SL-LOSS
2025.11.22 14:12,L,1,22,84414.03,314.80,0.88,0.99,-3.19,L-BRK,1.09,0.94,0.022,0.54,1.00,0.10,0.1733,1260.0,0.086,SL-LOSS
2025.11.23 07:27,S,1,23,85478.88,243.10,0.29,1.00,-2.45,S-BRK,1.04,0.51,0.000,-0.32,-1.00,-0.13,0.1417,1260.0,0.104,SL-LOSS
2025.11.25 00:09,S,1,25,88085.77,183.98,1.28,0.26,-0.02,S-BRK,1.02,0.97,-2.212,-0.18,-1.00,-0.00,0.1045,1260.0,0.137,SL-LOSS
2025.11.25 07:33,S,1,25,87626.45,202.84,3.07,0.77,6.28,S-BRK,1.43,0.60,0.000,-0.43,-1.00,-0.07,0.1179,1260.0,0.122,TP
2025.11.25 13:51,S,1,25,86910.56,330.30,0.10,0.99,-3.30,S-BRK,1.37,0.69,1.313,-0.19,-0.98,0.12,0.1902,1260.0,0.076,SL-LOSS
2025.11.26 01:33,L,1,26,87928.82,285.21,0.95,0.89,-3.02,L-BRK,1.11,0.53,-0.119,0.41,1.00,0.04,0.1574,1260.0,0.091,SL-LOSS
2025.11.26 04:09,S,1,26,86901.21,295.77,0.08,0.98,-2.98,S-BRK,1.50,0.81,0.000,-0.70,-1.00,-0.49,0.1687,1260.0,0.086,SL-LOSS
2025.11.27 12:51,S,1,27,91030.45,171.90,3.02,0.25,5.26,S-BRK,1.07,0.80,0.000,-0.46,-0.99,-1.00,0.0951,1260.0,0.146,TP
2025.11.28 04:33,L,1,28,91473.28,170.30,0.00,0.98,-1.74,L-BRK,1.61,0.53,0.000,0.31,1.00,0.70,0.0846,1260.0,0.163,SL-LOSS
2025.11.28 10:51,L,1,28,91821.98,170.97,1.18,0.31,-0.10,L-BRK,1.40,0.88,0.000,1.00,1.00,0.03,0.0861,1260.0,0.159,SL-LOSS
2025.11.28 11:15,S,1,28,91146.04,272.84,0.15,0.99,-2.75,S-BRK,1.01,0.65,-0.172,-0.74,-1.00,0.20,0.1499,1260.0,0.092,SL-LOSS
2025.11.28 13:39,L,1,28,91810.73,232.43,2.76,0.14,6.48,L-BRK,1.45,0.27,0.000,1.00,1.00,0.05,0.1197,1260.0,0.115,TP
2025.11.29 12:09,L,1,29,90788.76,112.31,0.00,1.00,-2.29,L-BRK,1.13,0.24,0.915,0.20,1.00,0.30,0.0561,1260.0,0.247,SL-LOSS
2025.11.30 01:03,L,1,30,91045.74,95.88,0.28,0.97,-2.02,L-BRK,1.64,0.99,0.000,1.00,1.00,0.18,0.0557,1260.0,0.248,SL-LOSS
2025.11.30 03:06,S,1,30,90665.63,135.24,1.27,0.31,1.18,S-BRK,1.32,0.91,0.000,-0.82,-1.00,0.07,0.0696,1260.0,0.200,SL-WIN
2025.12.01 02:36,S,4,1,86619.14,416.28,2.40,0.87,0.10,S-IMP,2.08,0.90,-1.040,-1.00,-1.00,-0.34,0.2081,1260.0,0.070,SL-WIN
2025.12.01 12:09,S,1,1,85903.70,223.11,2.94,0.68,6.72,S-BRK,1.48,0.63,5.655,-0.54,-1.00,-1.00,0.1294,1260.0,0.113,TP
2025.12.02 08:24,S,1,2,86549.01,189.50,0.98,1.00,-1.93,S-BRK,1.56,0.71,0.000,-0.32,-1.00,-1.00,0.1084,1260.0,0.134,SL-LOSS
2025.12.02 10:51,L,1,2,87360.32,243.87,0.18,0.99,-2.64,L-BRK,1.66,0.33,0.001,0.68,1.00,0.07,0.1315,1260.0,0.110,SL-LOSS
2025.12.02 11:27,L,1,2,87433.61,332.75,0.55,1.00,-3.35,L-BRK,1.15,0.99,-0.379,0.12,1.00,0.22,0.1819,1260.0,0.079,SL-LOSS
2025.12.03 00:36,S,1,3,91165.19,316.18,0.01,1.00,-3.18,S-BRK,1.38,0.68,-0.116,-0.11,-1.00,0.09,0.1716,1260.0,0.081,SL-LOSS
2025.12.03 01:48,L,1,3,92402.32,344.76,1.95,0.80,-0.61,L-BRK,1.44,0.51,0.940,0.57,1.00,0.15,0.1756,1260.0,0.078,SL-LOSS
2025.12.03 18:12,L,1,3,93446.01,343.06,0.07,1.00,-3.48,L-BRK,1.03,0.48,0.000,1.00,1.00,0.37,0.1781,1260.0,0.076,SL-LOSS
2025.12.04 02:24,L,1,4,93920.94,344.40,0.50,0.99,-3.47,L-BRK,1.12,0.85,0.092,0.37,0.92,0.30,0.1792,1260.0,0.075,SL-LOSS
2025.12.04 05:06,S,1,4,93193.72,196.15,2.01,0.48,0.05,S-BRK,1.47,0.64,0.000,-1.00,-1.00,-0.10,0.1044,1260.0,0.130,SL-WIN
2025.12.04 11:27,S,1,4,93012.55,181.27,1.45,0.28,0.03,S-BRK,1.05,0.23,-1.241,-0.56,-0.99,-0.04,0.0963,1260.0,0.141,SL-WIN
2025.12.04 12:18,S,1,4,92863.04,175.42,0.39,0.98,-1.77,S-BRK,1.12,0.77,0.000,0.04,-0.99,-0.09,0.0908,1260.0,0.150,SL-LOSS
2025.12.04 13:45,S,1,4,92524.68,339.12,2.06,0.95,0.04,S-BRK,1.13,0.92,-3.122,-0.27,-0.88,-0.02,0.1806,1260.0,0.075,SL-WIN
2025.12.05 04:39,S,1,5,92038.69,234.45,0.91,1.00,-2.35,S-BRK,1.64,0.65,0.444,-0.41,-0.93,-1.00,0.1286,1260.0,0.106,SL-LOSS
2025.12.05 09:15,S,1,5,91741.11,189.33,2.97,0.11,5.77,S-BRK,1.43,0.72,-0.820,-1.00,-1.00,-0.06,0.1038,1260.0,0.132,TP
2025.12.05 13:24,S,1,5,90839.25,273.59,3.01,0.47,8.33,S-BRK,1.30,0.68,0.415,-1.00,-1.00,-0.04,0.1520,1260.0,0.091,TP
2025.12.06 08:27,S,1,6,89306.57,157.65,0.43,0.99,-1.70,S-BRK,1.19,0.50,0.002,-0.43,-1.00,-1.00,0.0882,1260.0,0.160,SL-LOSS
2025.12.06 13:36,L,1,6,89776.65,96.11,0.25,0.91,-1.96,L-BRK,1.62,0.87,0.011,0.40,1.00,0.48,0.0508,1260.0,0.276,SL-LOSS
2025.12.06 22:51,S,1,6,89269.83,156.67,2.17,0.65,-0.02,S-BRK,1.27,0.98,-0.882,-0.48,-0.93,-0.25,0.0873,1260.0,0.162,SL-LOSS
2025.12.07 02:57,L,1,7,89634.32,121.40,1.44,0.66,1.11,L-BRK,1.11,0.29,-0.417,1.00,1.00,0.42,0.0643,1260.0,0.219,SL-WIN
2025.12.07 07:36,S,1,7,89233.49,161.05,0.06,0.99,-1.62,S-BRK,1.33,0.80,0.064,-0.39,-1.00,-0.17,0.0915,1260.0,0.154,SL-LOSS
2025.12.07 12:45,L,1,7,89544.60,157.28,0.35,0.95,-1.58,L-BRK,1.28,0.74,0.000,1.00,1.00,0.08,0.0807,1260.0,0.174,SL-LOSS
2025.12.07 15:57,L,1,7,89562.29,365.98,0.00,1.00,-3.66,L-BRK,1.48,0.44,-5.846,0.31,1.00,0.07,0.1990,1260.0,0.071,SL-LOSS
