ts_ms,dt,bar,interesting,armed_dir,up_age,dn_age,aligned_bull,aligned_bear,price,ema25,ema200,atr_m1,adx_m1,min_adx,adx_pass,trend_quality,tq_pass,htf_block_long,htf_block_short,sideway_block,price_ok,in_session,detected,det_long,gate,atr_pctile,min_entry_pctile,atr_pctile_low,atr_pctile_high,min_entry_block,is_high_risk,potential_loss_usd,entry_max_loss,opposing_pos,entrytype_blocked,final_decision,ema75,ema100,m1_diplus,m1_diminus,m5_adx,m5_diplus,m5_diminus,m15_adx,m15_diplus,m15_diminus
1741144020000,2025.03.05 03:07,413183,1,-1,-1,35,0,1,2904.42700,2906.63698,2910.28821,1.62657,25.500,18.000,1,0,0,1,0,0,1,1,0,0,age_expired,68.75,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2907.93400,2908.55528,21.623,25.233,25.902,17.104,29.238,31.259,11.380,26.376
1741144080000,2025.03.05 03:08,413184,1,-1,-1,36,0,1,2905.23700,2906.46698,2910.22747,1.61279,23.180,18.000,1,0,0,1,0,0,1,1,0,0,age_expired,65.63,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2907.83658,2908.47103,18.740,22.044,25.902,17.104,29.238,31.259,11.380,26.376
1741144140000,2025.03.05 03:09,413185,1,-1,-1,37,0,1,2906.21600,2906.37236,2910.17576,1.55221,21.359,18.000,1,0,0,1,0,0,1,1,0,0,age_expired,59.38,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2907.76437,2908.40503,23.126,19.104,25.802,15.154,25.339,31.259,11.380,26.376
1741144200000,2025.03.05 03:10,413186,1,-1,-1,38,0,1,2906.32100,2906.36034,2910.13472,1.45664,20.968,18.000,1,0,0,1,0,0,1,1,0,0,age_expired,50.00,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2907.72136,2908.36035,24.038,16.557,25.802,15.154,25.339,31.259,11.380,26.376
1741144260000,2025.03.05 03:11,413187,1,-1,-1,39,0,1,2906.09300,2906.35731,2910.09520,1.43250,19.643,18.000,1,0,0,1,0,1,1,1,0,0,sideway,50.00,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,2907.68246,2908.31873,20.833,16.694,25.802,15.154,25.339,31.259,11.380,26.376
1741144320000,2025.03.05 03:12,413188,1,-1,-1,40,0,1,2907.27400,2906.33698,2910.05373,1.46593,21.099,18.000,1,0,0,1,0,1,0,1,0,0,sideway,50.00,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,2907.63831,2908.27331,27.207,14.469,25.802,15.154,25.339,31.259,11.380,26.376
1741144380000,2025.03.05 03:13,413189,1,-1,-1,41,0,1,2907.81100,2906.40906,2910.02492,1.33536,23.716,18.000,1,0,0,1,0,0,0,1,0,0,age_expired,40.63,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2907.62819,2908.25292,29.772,12.539,25.802,15.154,25.339,31.259,11.380,26.376
1741144440000,2025.03.05 03:14,413190,1,-1,-1,42,0,1,2908.72500,2906.51690,2910.00198,1.35786,27.794,18.000,1,0,0,1,0,0,0,1,0,0,age_expired,40.63,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2907.63327,2908.24390,36.692,10.867,25.715,13.134,21.961,31.793,10.940,22.859
1741144500000,2025.03.05 03:15,413191,1,-1,-1,43,0,1,2909.12700,2906.68675,2909.98875,1.34257,32.641,18.000,1,0,0,1,0,0,0,1,0,0,age_expired,40.63,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2907.66359,2908.25372,43.120,9.418,25.715,13.134,21.961,31.793,10.940,22.859
1741144560000,2025.03.05 03:16,413192,1,-1,-1,44,0,1,2909.85500,2906.87446,2909.97982,1.23750,37.386,18.000,1,0,0,1,0,0,0,1,0,0,age_expired,25.00,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2907.70424,2908.27154,43.216,8.163,25.715,13.134,21.961,31.793,10.940,22.859
1741144620000,2025.03.05 03:17,413193,1,-1,-1,45,0,1,2909.87800,2907.10374,2909.97852,1.19500,41.498,18.000,1,0,0,1,0,0,0,1,0,0,age_expired,25.00,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2907.76399,2908.30385,37.454,7.074,25.715,13.134,21.961,31.793,10.940,22.859
1741144680000,2025.03.05 03:18,413194,1,-1,-1,46,0,1,2909.06000,2907.31714,2909.97748,1.24364,41.122,18.000,1,0,0,1,0,0,0,1,0,0,age_expired,28.13,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2907.82271,2908.33598,32.460,14.352,25.715,13.134,21.961,31.793,10.940,22.859
1741144740000,2025.03.05 03:19,413195,1,-1,-1,47,0,1,2908.41600,2907.45121,2909.96797,1.15329,39.645,18.000,1,0,0,0,0,0,0,1,0,0,age_expired,25.00,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2907.85708,2908.35075,28.132,15.134,22.463,19.544,19.033,31.793,10.940,22.859
1741144800000,2025.03.05 03:20,413196,1,-1,-1,48,0,1,2908.74300,2907.52542,2909.95189,1.05850,37.501,18.000,1,0,0,0,0,0,0,1,0,0,age_expired,18.75,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2907.87260,2908.35209,24.381,15.081,22.463,19.544,19.033,31.793,10.940,22.859
1741150740000,2025.03.05 04:59,413295,1,1,0,-1,1,0,2910.50100,2911.66673,2910.74762,0.54421,38.247,18.000,1,0,0,1,0,1,0,1,0,0,sideway,56.25,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,2911.24210,2910.97176,5.861,33.237,18.401,12.518,26.520,21.569,16.275,15.219
1741150800000,2025.03.05 05:00,413296,1,1,1,-1,1,0,2910.22900,2911.57706,2910.74506,0.51950,42.484,18.000,1,0,0,1,0,1,0,1,0,0,sideway,46.88,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,2911.22151,2910.96216,5.080,28.805,18.401,12.518,26.520,21.569,16.275,15.219
1741150860000,2025.03.05 05:01,413297,1,1,2,-1,1,0,2910.37000,2911.47336,2910.73971,0.53764,46.676,18.000,1,0,0,1,0,1,0,1,0,0,sideway,56.25,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,2911.19394,2910.94719,4.402,29.363,18.401,12.518,26.520,21.569,16.275,15.219
1741150920000,2025.03.05 05:02,413298,1,1,3,-1,1,0,2910.37000,2911.38849,2910.73588,0.53421,48.364,18.000,1,0,0,1,0,1,0,1,0,0,sideway,53.13,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,2911.17106,2910.93541,6.494,25.448,18.401,12.518,26.520,21.569,16.275,15.219
1741150980000,2025.03.05 05:03,413299,1,1,4,-1,1,0,2911.14100,2911.31014,2910.73209,0.56943,45.037,18.000,1,0,0,1,0,1,0,1,0,0,sideway,75.00,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway,2911.14881,2910.92387,13.689,22.055,18.401,12.518,26.520,21.569,16.275,15.219
1741151040000,2025.03.05 05:04,413300,1,1,5,-1,1,0,2911.17100,2911.29713,2910.73633,0.57343,40.904,18.000,1,0,0,1,0,1,0,1,0,0,sideway,78.13,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway,2911.14859,2910.92831,14.407,19.114,20.730,10.849,22.984,21.569,16.275,15.219
1741153560000,2025.03.05 05:46,413342,1,1,47,-1,1,0,2914.63800,2912.23496,2911.12746,0.75557,27.298,18.000,1,0,0,0,0,1,1,1,0,0,sideway,87.50,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway,2911.71111,2911.49638,35.422,9.992,13.832,15.965,13.468,20.824,17.942,9.907
1741153620000,2025.03.05 05:47,413343,1,1,48,-1,1,0,2915.04400,2912.41981,2911.16384,0.80350,32.321,18.000,1,0,0,0,0,0,1,1,0,0,age_expired,93.75,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2911.79242,2911.56050,40.787,8.660,13.832,15.965,13.468,20.824,17.942,9.907
1741153680000,2025.03.05 05:48,413344,1,1,49,-1,1,0,2914.96000,2912.62167,2911.20405,0.79543,36.675,18.000,1,0,0,0,0,0,1,1,0,0,age_expired,90.63,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2911.88274,2911.63159,35.348,7.505,13.832,15.965,13.468,20.824,17.942,9.907
1741153740000,2025.03.05 05:49,413345,1,1,50,-1,1,0,2915.00900,2912.80154,2911.24297,0.79036,40.971,18.000,1,0,0,0,0,0,1,1,0,0,age_expired,87.50,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2911.96822,2911.69952,35.324,6.505,16.824,24.959,11.673,20.824,17.942,9.907
1741153800000,2025.03.05 05:50,413346,1,1,51,-1,1,0,2915.27000,2912.97134,2911.28199,0.78564,45.048,18.000,1,0,0,0,0,0,1,1,0,0,age_expired,84.38,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2912.05268,2911.76706,33.987,5.637,16.824,24.959,11.673,20.824,17.942,9.907
1741153860000,2025.03.05 05:51,413347,1,1,52,-1,1,0,2916.69900,2913.14816,2911.32332,0.82750,49.592,18.000,1,0,0,0,0,0,1,1,0,0,age_expired,90.63,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2912.14205,2911.83855,41.933,4.886,16.824,24.959,11.673,20.824,17.942,9.907
1741153920000,2025.03.05 05:52,413348,1,1,53,-1,1,0,2916.89100,2913.42130,2911.37903,0.80621,53.835,18.000,1,0,0,0,0,0,1,1,0,0,age_expired,78.13,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2912.26863,2911.93774,41.340,4.234,16.824,24.959,11.673,20.824,17.942,9.907
1741153980000,2025.03.05 05:53,413349,1,1,54,-1,1,0,2916.66300,2913.68820,2911.43615,0.79664,57.513,18.000,1,0,0,0,0,0,1,1,0,0,age_expired,75.00,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2912.39703,2912.03883,35.828,3.670,16.824,24.959,11.673,20.824,17.942,9.907
1741154040000,2025.03.05 05:54,413350,1,1,55,-1,1,0,2916.94200,2913.91704,2911.49031,0.81164,61.066,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,71.88,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2912.51553,2912.13320,36.973,3.180,21.163,29.842,10.116,20.824,17.942,9.907
1741154100000,2025.03.05 05:55,413351,1,1,56,-1,1,0,2916.93600,2914.14972,2911.54680,0.82250,64.315,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,78.13,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2912.63849,2912.23134,35.091,2.756,21.163,29.842,10.116,20.824,17.942,9.907
1741154160000,2025.03.05 05:56,413352,1,1,57,-1,1,0,2917.17200,2914.36405,2911.60265,0.83057,65.594,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,75.00,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2912.75787,2912.32735,30.412,4.563,21.163,29.842,10.116,20.824,17.942,9.907
1741154220000,2025.03.05 05:57,413353,1,1,58,-1,1,0,2917.92700,2914.58005,2911.66036,0.86986,67.536,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,90.63,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2912.88048,2912.42622,35.898,3.954,21.163,29.842,10.116,20.824,17.942,9.907
1741154280000,2025.03.05 05:58,413354,1,1,59,-1,1,0,2918.25400,2914.83751,2911.72530,0.83364,69.218,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,68.75,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2913.02066,2912.53848,31.112,3.427,21.163,29.842,10.116,20.824,17.942,9.907
1741154340000,2025.03.05 05:59,413355,1,1,60,-1,1,0,2918.67000,2915.10031,2911.79296,0.73886,71.376,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,40.63,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2913.16603,2912.65512,37.728,2.970,26.306,34.777,8.767,25.084,27.774,8.586
1741154400000,2025.03.05 06:00,413356,1,1,61,-1,1,0,2918.27700,2915.37491,2911.86422,0.69264,73.370,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,15.63,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2913.31892,2912.77788,35.087,2.574,26.306,34.777,8.767,25.084,27.774,8.586
1741154460000,2025.03.05 06:01,413357,1,1,62,-1,1,0,2918.92300,2915.59814,2911.93068,0.72729,75.230,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,21.88,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2913.45664,2912.89010,32.955,2.231,26.306,34.777,8.767,25.084,27.774,8.586
1741154520000,2025.03.05 06:02,413358,1,1,63,-1,1,0,2919.05300,2915.85390,2912.00314,0.74329,77.180,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,31.25,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2913.60849,2913.01322,36.174,1.933,26.306,34.777,8.767,25.084,27.774,8.586
1741154580000,2025.03.05 06:03,413359,1,1,64,-1,1,0,2917.61600,2916.09999,2912.07619,0.81886,72.660,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,56.25,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2913.75972,2913.13648,31.351,12.411,26.306,34.777,8.767,25.084,27.774,8.586
1741154640000,2025.03.05 06:04,413360,1,1,65,-1,1,0,2917.99100,2916.21660,2912.13360,0.75243,67.014,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,31.25,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2913.86684,2913.22790,27.171,14.528,31.333,34.633,7.598,25.084,27.774,8.586
1741154700000,2025.03.05 06:05,413361,1,1,66,-1,1,0,2918.54600,2916.35309,2912.19430,0.75936,63.439,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,31.25,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2913.98140,2913.32511,29.521,12.591,31.333,34.633,7.598,25.084,27.774,8.586
1741154760000,2025.03.05 06:06,413362,1,1,67,-1,1,0,2918.49800,2916.52178,2912.26012,0.76371,61.778,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,31.25,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2914.10820,2913.43166,33.613,10.913,31.333,34.633,7.598,25.084,27.774,8.586
1741154820000,2025.03.05 06:07,413363,1,1,68,-1,1,0,2918.45700,2916.67380,2912.32476,0.73657,59.293,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,9.38,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2914.23014,2913.53505,29.132,11.572,31.333,34.633,7.598,25.084,27.774,8.586
1741154880000,2025.03.05 06:08,413364,1,1,69,-1,1,0,2918.16600,2916.81097,2912.38831,0.72021,53.618,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,3.13,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2914.34755,2913.63550,25.247,18.010,31.333,34.633,7.598,25.084,27.774,8.586
1741154940000,2025.03.05 06:09,413365,1,1,70,-1,1,0,2918.44300,2916.91520,2912.44818,0.71150,49.034,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,0.00,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2914.45362,2913.72796,23.044,15.608,35.691,30.015,6.585,25.084,27.774,8.586
1741155000000,2025.03.05 06:10,413366,1,1,71,-1,1,0,2918.44500,2917.03272,2912.51030,0.62743,46.407,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,0.00,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2914.56443,2913.82418,24.756,13.527,35.691,30.015,6.585,25.084,27.774,8.586
1741155060000,2025.03.05 06:11,413367,1,1,72,-1,1,0,2918.57700,2917.14136,2912.57180,0.63536,45.266,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,0.00,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2914.67223,2913.91849,26.005,11.724,35.691,30.015,6.585,25.084,27.774,8.586
1741155120000,2025.03.05 06:12,413368,1,1,73,-1,1,0,2918.83800,2917.25179,2912.63403,0.64514,45.144,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,0.00,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2914.78069,2914.01356,26.352,10.160,35.691,30.015,6.585,25.084,27.774,8.586
1741155180000,2025.03.05 06:13,413369,1,1,74,-1,1,0,2919.19400,2917.37381,2912.69832,0.67064,46.627,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,3.13,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2914.89340,2914.11202,31.468,8.806,35.691,30.015,6.585,25.084,27.774,8.586
1741155240000,2025.03.05 06:14,413370,1,1,75,-1,1,0,2919.40900,2917.51382,2912.76563,0.63850,47.973,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,0.00,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2915.01286,2914.21573,27.634,7.632,40.385,33.508,5.707,29.721,29.636,7.441
1741155300000,2025.03.05 06:15,413371,1,1,76,-1,1,0,2919.68000,2917.65961,2912.83448,0.64743,49.675,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,0.00,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2915.13497,2914.32172,27.082,6.614,40.385,33.508,5.707,29.721,29.636,7.441
1741155360000,2025.03.05 06:16,413372,1,1,77,-1,1,0,2920.65100,2917.81502,2912.90541,0.64086,52.266,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,0.00,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2915.26122,2914.43107,31.376,5.732,40.385,33.508,5.707,29.721,29.636,7.441
1741155420000,2025.03.05 06:17,413373,1,1,78,-1,1,0,2921.21200,2918.03317,2912.98568,0.67100,55.521,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,3.13,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2915.41094,2914.55801,37.631,4.968,40.385,33.508,5.707,29.721,29.636,7.441
1741155480000,2025.03.05 06:18,413374,1,1,79,-1,1,0,2921.34700,2918.27770,2913.07093,0.65250,58.444,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,0.00,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2915.57208,2914.69380,33.875,4.306,40.385,33.508,5.707,29.721,29.636,7.441
1741155540000,2025.03.05 06:19,413375,1,1,80,-1,1,0,2920.20700,2918.51380,2913.15669,0.71600,55.141,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,15.63,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2915.73249,2914.82958,29.358,14.569,45.368,39.539,4.946,29.721,29.636,7.441
1741155600000,2025.03.05 06:20,413376,1,1,81,-1,1,0,2919.77400,2918.64405,2913.22975,0.75136,49.168,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,28.13,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2915.85679,2914.93932,25.444,20.674,45.368,39.539,4.946,29.721,29.636,7.441
1741155660000,2025.03.05 06:21,413377,1,1,82,-1,1,0,2917.94500,2918.73096,2913.29756,0.90264,44.175,18.000,1,0,0,0,1,0,0,1,0,0,age_expired,90.63,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2915.96560,2915.03799,22.051,27.910,45.368,39.539,4.946,29.721,29.636,7.441
1741155720000,2025.03.05 06:22,413378,1,1,83,-1,1,0,2918.29400,2918.67051,2913.34572,0.92879,39.849,18.000,1,0,0,0,1,0,0,1,0,0,age_expired,90.63,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2916.02058,2915.09732,19.111,24.189,45.368,39.539,4.946,29.721,29.636,7.441
1741155780000,2025.03.05 06:23,413379,1,1,84,-1,1,0,2917.39900,2918.64154,2913.39700,1.03436,37.338,18.000,1,0,0,0,1,0,0,1,0,0,age_expired,96.88,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2916.08373,2915.16256,16.563,25.376,45.368,39.539,4.946,29.721,29.636,7.441
1741155840000,2025.03.05 06:24,413380,1,1,85,-1,1,0,2918.75800,2918.54596,2913.43847,1.11257,34.064,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,96.88,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2916.12027,2915.20820,17.005,21.993,45.093,34.267,13.557,29.721,29.636,7.441
1741155900000,2025.03.05 06:25,413381,1,1,86,-1,1,0,2917.87300,2918.56227,2913.49360,1.14193,31.228,18.000,1,0,0,0,1,0,0,1,0,0,age_expired,96.88,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2916.19354,2915.28064,14.738,19.061,45.093,34.267,13.557,29.721,29.636,7.441
1741155960000,2025.03.05 06:26,413382,1,1,87,-1,1,0,2918.15000,2918.50925,2913.53898,1.11921,30.278,18.000,1,0,0,0,1,0,0,1,0,0,age_expired,90.63,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2916.24019,2915.33355,12.773,20.887,45.093,34.267,13.557,29.721,29.636,7.441
1741156020000,2025.03.05 06:27,413383,1,1,88,-1,1,0,2917.66700,2918.48162,2913.58676,1.13336,30.234,18.000,1,0,0,0,1,0,0,1,0,0,age_expired,87.50,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2916.29324,2915.39103,11.070,20.535,45.093,34.267,13.557,29.721,29.636,7.441
1741156080000,2025.03.05 06:28,413384,1,1,89,-1,1,0,2916.96800,2918.41896,2913.62905,1.12907,32.638,18.000,1,0,0,0,1,0,0,1,0,0,age_expired,84.38,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2916.33140,2915.43748,9.594,27.493,45.093,34.267,13.557,29.721,29.636,7.441
1741156140000,2025.03.05 06:29,413385,1,1,90,-1,1,0,2918.60100,2918.30734,2913.66365,1.15736,31.019,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,84.38,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2916.34908,2915.46871,15.720,23.827,44.855,29.698,11.749,34.507,31.061,6.449
1741156200000,2025.03.05 06:30,413386,1,1,91,-1,1,0,2918.80400,2918.32993,2913.71481,1.12900,27.648,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,78.13,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2916.41164,2915.53263,23.164,20.650,44.855,29.698,11.749,34.507,31.061,6.449
1741156260000,2025.03.05 06:31,413387,1,1,92,-1,1,0,2918.38200,2918.36640,2913.76755,1.13893,24.448,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,75.00,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2916.47809,2915.59940,20.075,21.595,44.855,29.698,11.749,34.507,31.061,6.449
1741156320000,2025.03.05 06:32,413388,1,1,93,-1,1,0,2918.77000,2918.36760,2913.81537,1.07886,21.717,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,71.88,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2916.53098,2915.65619,17.399,18.835,44.855,29.698,11.749,34.507,31.061,6.449
1741156380000,2025.03.05 06:33,413389,1,1,94,-1,1,0,2918.76900,2918.39855,2913.86671,1.06914,19.372,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,68.75,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2916.59317,2915.71973,17.731,16.324,44.855,29.698,11.749,34.507,31.061,6.449
1741156440000,2025.03.05 06:34,413390,1,1,95,-1,1,0,2919.14700,2918.42705,2913.91751,0.92443,19.419,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,56.25,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2916.65361,2915.78196,21.098,14.147,45.433,29.897,10.182,34.507,31.061,6.449
1741156500000,2025.03.05 06:35,413391,1,1,96,-1,1,0,2919.15900,2918.48243,2913.97170,0.89229,19.459,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,53.13,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2916.72287,2915.85064,18.285,12.261,45.433,29.897,10.182,34.507,31.061,6.449
1741156560000,2025.03.05 06:36,413392,1,1,97,-1,1,0,2918.86100,2918.53447,2914.02546,0.82221,21.763,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,50.00,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2916.79054,2915.91815,22.970,10.626,45.433,29.897,10.182,34.507,31.061,6.449
1741156620000,2025.03.05 06:37,413393,1,1,98,-1,1,0,2919.11900,2918.55959,2914.07557,0.77743,20.753,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,37.50,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2916.84805,2915.97821,19.907,14.960,45.433,29.897,10.182,34.507,31.061,6.449
1741156680000,2025.03.05 06:38,413394,1,1,99,-1,1,0,2918.00300,2918.60262,2914.12783,0.79150,18.644,18.000,1,0,0,0,1,0,0,1,0,0,age_expired,40.63,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2916.91114,2916.04231,17.253,19.042,45.433,29.897,10.182,34.507,31.061,6.449
1741156740000,2025.03.05 06:39,413395,1,1,100,-1,1,0,2915.76000,2918.55650,2914.16799,0.91729,20.395,18.000,1,0,0,0,1,0,0,1,0,0,age_expired,46.88,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2916.94147,2916.08232,14.952,28.883,42.076,25.911,17.182,34.507,31.061,6.449
1741156800000,2025.03.05 06:40,413396,1,1,101,-1,1,0,2914.75400,2918.34138,2914.18448,0.96443,23.441,18.000,1,0,0,0,1,0,0,1,0,0,age_expired,53.13,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2916.90865,2916.07575,12.959,32.702,42.076,25.911,17.182,34.507,31.061,6.449
1741156860000,2025.03.05 06:41,413397,1,1,102,-1,1,0,2914.54100,2918.06543,2914.19039,1.00086,27.901,18.000,1,0,0,0,1,0,0,1,0,0,age_expired,56.25,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,2916.84880,2916.04877,11.231,40.871,42.076,25.911,17.182,34.507,31.061,6.449
