ts_ms,dt,bar,interesting,armed_dir,up_age,dn_age,aligned_bull,aligned_bear,price,ema25,ema200,atr_m1,adx_m1,min_adx,adx_pass,trend_quality,tq_pass,htf_block_long,htf_block_short,sideway_block,price_ok,in_session,detected,det_long,gate,atr_pctile,min_entry_pctile,atr_pctile_low,atr_pctile_high,min_entry_block,is_high_risk,potential_loss_usd,entry_max_loss,opposing_pos,entrytype_blocked,final_decision
1778138040000,2026.05.07 07:14,474434,1,1,72,-1,1,0,4749.02900,4740.67404,4716.68719,3.46107,28.635,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,50.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778138100000,2026.05.07 07:15,474435,1,1,73,-1,1,0,4744.96800,4741.31673,4717.02233,3.66179,27.112,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,62.50,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778138160000,2026.05.07 07:16,474436,1,1,74,-1,1,0,4746.55400,4741.59760,4717.31193,3.70064,24.313,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,62.50,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778138220000,2026.05.07 07:17,474437,1,1,75,-1,1,0,4746.46500,4741.97886,4717.61495,3.76571,24.303,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,68.75,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778138280000,2026.05.07 07:18,474438,1,1,76,-1,1,0,4744.39300,4742.32395,4717.91392,3.90014,22.297,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,71.88,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778138340000,2026.05.07 07:19,474439,1,1,77,-1,1,0,4743.65000,4742.48311,4718.18831,3.83221,22.134,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,68.75,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778138400000,2026.05.07 07:20,474440,1,1,78,-1,1,0,4742.85900,4742.57287,4718.45216,3.28586,20.801,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,46.88,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778138460000,2026.05.07 07:21,474441,1,1,79,-1,1,0,4742.71200,4742.59488,4718.70508,3.10714,21.100,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,40.63,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778138520000,2026.05.07 07:22,474442,1,1,80,-1,1,0,4743.21400,4742.60389,4718.95386,3.05214,20.926,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,37.50,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778138580000,2026.05.07 07:23,474443,1,1,81,-1,1,0,4740.79600,4742.65082,4719.20526,3.00214,22.664,18.000,1,0,0,0,1,0,0,1,0,0,age_expired,37.50,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778138640000,2026.05.07 07:24,474444,1,1,82,-1,1,0,4739.77200,4742.50814,4719.42900,2.91043,25.656,18.000,1,0,0,0,1,0,0,1,0,0,age_expired,31.25,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778138700000,2026.05.07 07:25,474445,1,1,83,-1,1,0,4739.62200,4742.29767,4719.63981,2.89164,28.551,18.000,1,0,0,0,1,0,0,1,0,0,age_expired,31.25,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778138760000,2026.05.07 07:26,474446,1,1,84,-1,1,0,4740.66000,4742.09185,4719.84688,2.79921,28.533,18.000,1,0,0,0,1,0,0,1,0,0,age_expired,31.25,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778138820000,2026.05.07 07:27,474447,1,1,85,-1,1,0,4738.26200,4741.98171,4720.06256,2.91293,30.024,18.000,1,0,0,0,1,0,0,1,0,0,age_expired,31.25,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778138880000,2026.05.07 07:28,474448,1,1,86,-1,1,0,4739.66100,4741.69557,4720.25115,2.60457,31.316,18.000,1,0,0,0,1,0,0,1,0,0,age_expired,31.25,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778138940000,2026.05.07 07:29,474449,1,1,87,-1,1,0,4739.59300,4741.53907,4720.45229,2.51471,29.879,18.000,1,0,0,0,0,0,0,1,0,0,age_expired,28.13,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778139000000,2026.05.07 07:30,474450,1,1,88,-1,1,0,4740.93900,4741.38937,4720.65064,2.42229,27.534,18.000,1,0,0,0,0,0,0,1,0,0,age_expired,25.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778139060000,2026.05.07 07:31,474451,1,1,89,-1,1,0,4739.87600,4741.35473,4720.86088,2.26129,24.575,18.000,1,0,0,0,0,0,0,1,0,0,age_expired,18.75,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778139120000,2026.05.07 07:32,474452,1,1,90,-1,1,0,4740.70200,4741.24098,4721.05793,2.25836,23.636,18.000,1,0,0,0,0,0,0,1,0,0,age_expired,15.63,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778139180000,2026.05.07 07:33,474453,1,1,91,-1,1,0,4741.02100,4741.19952,4721.26149,2.17357,22.435,18.000,1,0,0,0,0,0,0,1,0,0,age_expired,12.50,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778139240000,2026.05.07 07:34,474454,1,1,92,-1,1,0,4741.95800,4741.18579,4721.46626,2.25014,22.733,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,9.38,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778139300000,2026.05.07 07:35,474455,1,1,93,-1,1,0,4741.86900,4741.24519,4721.67861,2.25214,22.992,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,6.25,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778139360000,2026.05.07 07:36,474456,1,1,94,-1,1,0,4740.74500,4741.29317,4721.88783,2.18700,20.025,18.000,1,0,0,0,1,0,0,1,0,0,age_expired,3.13,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778139420000,2026.05.07 07:37,474457,1,1,95,-1,1,0,4742.85800,4741.25101,4722.08324,2.32557,18.822,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,3.13,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778139540000,2026.05.07 07:39,474459,1,1,97,-1,1,0,4740.22600,4741.34973,4722.49285,2.23443,18.608,18.000,1,0,0,0,0,0,0,1,0,0,age_expired,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778140140000,2026.05.07 07:49,474469,1,1,107,-1,1,0,4739.21800,4741.24815,4724.34828,2.32971,19.456,18.000,1,0,0,0,0,0,0,1,0,0,age_expired,6.25,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778140740000,2026.05.07 07:59,474479,1,1,117,-1,1,0,4743.25900,4741.45994,4726.04112,2.12836,21.025,18.000,1,0,0,0,0,0,1,1,0,0,age_expired,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778140800000,2026.05.07 08:00,474480,1,1,118,-1,1,0,4744.16500,4741.59833,4726.21955,2.12364,24.443,18.000,1,0,0,0,0,0,1,1,0,0,age_expired,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778140860000,2026.05.07 08:01,474481,1,1,119,-1,1,0,4750.10600,4741.79576,4726.40551,2.51900,29.134,18.000,1,0,0,0,0,0,1,1,0,0,age_expired,81.25,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778140920000,2026.05.07 08:02,474482,1,1,120,-1,1,0,4748.28200,4742.43501,4726.65111,2.57550,33.199,18.000,1,0,0,0,0,0,1,1,0,0,age_expired,93.75,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778140980000,2026.05.07 08:03,474483,1,1,121,-1,1,0,4749.17500,4742.88478,4726.87526,2.52421,36.551,18.000,1,0,0,0,0,0,1,1,0,0,age_expired,84.38,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778141040000,2026.05.07 08:04,474484,1,1,122,-1,1,0,4749.66600,4743.36864,4727.10635,2.54764,40.782,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,81.25,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778141100000,2026.05.07 08:05,474485,1,1,123,-1,1,0,4750.98800,4743.85306,4727.34013,2.47186,44.448,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,65.63,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778141160000,2026.05.07 08:06,474486,1,1,124,-1,1,0,4753.07600,4744.40190,4727.58518,2.55564,48.775,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,81.25,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778141220000,2026.05.07 08:07,474487,1,1,125,-1,1,0,4749.26900,4745.06914,4727.84934,2.73764,50.060,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,90.63,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778141280000,2026.05.07 08:08,474488,1,1,126,-1,1,0,4746.41700,4745.39220,4728.07130,2.85343,45.669,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,96.88,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778141340000,2026.05.07 08:09,474489,1,1,127,-1,1,0,4747.92400,4745.47103,4728.26141,2.88171,41.861,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,93.75,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778141400000,2026.05.07 08:10,474490,1,1,128,-1,1,0,4746.29600,4745.65972,4728.46517,2.93450,37.882,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,90.63,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778141460000,2026.05.07 08:11,474491,1,1,129,-1,1,0,4745.28500,4745.70867,4728.64995,3.06914,32.991,18.000,1,0,0,0,1,0,0,1,0,0,age_expired,93.75,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778141520000,2026.05.07 08:12,474492,1,1,130,-1,1,0,4746.21700,4745.67608,4728.82233,3.08279,29.671,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,90.63,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778141580000,2026.05.07 08:13,474493,1,1,131,-1,1,0,4746.50500,4745.71769,4729.00259,3.03393,26.220,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,87.50,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778141640000,2026.05.07 08:14,474494,1,1,132,-1,1,0,4742.74500,4745.77825,4729.18396,2.72500,26.691,18.000,1,0,0,0,1,0,0,1,0,0,age_expired,65.63,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778141700000,2026.05.07 08:15,474495,1,1,133,-1,1,0,4740.25900,4745.54492,4729.32449,2.83507,29.670,18.000,1,0,0,0,1,0,0,1,0,0,age_expired,71.88,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778141760000,2026.05.07 08:16,474496,1,1,134,-1,1,0,4740.12400,4745.13831,4729.43780,2.78900,32.252,18.000,1,0,0,0,1,0,0,1,0,0,age_expired,68.75,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778141820000,2026.05.07 08:17,474497,1,1,135,-1,1,0,4739.20100,4744.75260,4729.54854,2.77350,31.854,18.000,1,0,0,0,1,0,0,1,0,0,age_expired,65.63,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778141880000,2026.05.07 08:18,474498,1,1,136,-1,1,0,4737.53500,4744.32555,4729.64856,2.89929,33.723,18.000,1,0,0,0,1,0,0,1,0,0,age_expired,65.63,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778141940000,2026.05.07 08:19,474499,1,1,137,-1,1,0,4736.71600,4743.80320,4729.73029,2.81114,36.324,18.000,1,0,0,1,0,0,0,1,0,0,age_expired,59.38,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778142000000,2026.05.07 08:20,474500,1,1,138,-1,1,0,4737.66900,4743.25803,4729.80268,2.65957,38.209,18.000,1,0,0,1,0,0,0,1,0,0,age_expired,37.50,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778142060000,2026.05.07 08:21,474501,1,1,139,-1,1,0,4737.25700,4742.82811,4729.88419,2.49971,37.968,18.000,1,0,0,1,0,0,0,1,0,0,age_expired,21.88,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778142120000,2026.05.07 08:22,474502,1,1,140,-1,1,0,4738.10900,4742.39956,4729.96060,2.46471,35.588,18.000,1,0,0,1,0,0,0,1,0,0,age_expired,21.88,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778142180000,2026.05.07 08:23,474503,1,1,141,-1,1,0,4738.06400,4742.06952,4730.04504,2.43700,35.097,18.000,1,0,0,1,0,0,0,1,0,0,age_expired,18.75,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778142240000,2026.05.07 08:24,474504,1,1,142,-1,1,0,4739.62300,4741.76140,4730.12813,2.40071,30.786,18.000,1,0,0,1,0,0,0,1,0,0,age_expired,12.50,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778142300000,2026.05.07 08:25,474505,1,1,143,-1,1,0,4736.13300,4741.59691,4730.22653,2.70750,29.733,18.000,1,0,0,1,0,0,0,1,0,0,age_expired,37.50,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778142360000,2026.05.07 08:26,474506,1,1,144,-1,1,0,4737.68900,4741.17661,4730.28773,2.88179,28.820,18.000,1,0,0,1,0,0,0,1,0,0,age_expired,56.25,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778142420000,2026.05.07 08:27,474507,1,1,145,-1,1,0,4738.26600,4740.90833,4730.36443,2.72957,27.380,18.000,1,0,0,1,0,0,0,1,0,0,age_expired,37.50,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778142480000,2026.05.07 08:28,474508,1,1,146,-1,1,0,4741.17000,4740.70507,4730.44631,2.69779,25.325,18.000,1,0,0,1,0,0,1,1,0,0,age_expired,28.13,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778142540000,2026.05.07 08:29,474509,1,1,147,-1,1,0,4739.80600,4740.74084,4730.55744,2.75671,23.544,18.000,1,0,0,0,0,0,0,1,0,0,age_expired,37.50,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778142600000,2026.05.07 08:30,474510,1,1,148,-1,1,0,4740.85500,4740.66893,4730.65328,2.67321,22.000,18.000,1,0,0,0,0,0,1,1,0,0,age_expired,15.63,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778142720000,2026.05.07 08:32,474512,1,1,150,-1,1,0,4739.86800,4740.65199,4730.85763,2.52250,19.821,18.000,1,0,0,0,0,0,0,1,0,0,age_expired,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778142840000,2026.05.07 08:34,474514,1,1,152,-1,1,0,4737.38100,4740.54586,4731.04473,2.59679,18.814,18.000,1,0,0,0,0,0,0,1,0,0,age_expired,3.13,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1778155140000,2026.05.07 11:59,474719,1,1,0,-1,1,0,4742.63700,4737.60477,4734.18278,1.96293,37.679,18.000,1,7,1,0,1,0,1,1,1,1,fired,9.38,65.00,20.00,90.00,1,1,132.69,100.00,0,0,HIGH_RISK_ROUTE
1778160660000,2026.05.07 13:31,474811,1,1,0,-1,1,0,4748.07800,4742.31111,4739.72644,2.42571,57.164,18.000,1,7,1,0,1,0,1,1,1,1,fired,9.38,65.00,20.00,90.00,1,1,132.83,100.00,0,0,HIGH_RISK_ROUTE
1778200920000,2026.05.08 00:42,475419,1,1,0,-1,1,0,4705.97800,4702.71535,4700.25883,2.24264,38.131,18.000,1,7,1,0,1,0,1,1,1,1,fired,3.13,65.00,20.00,90.00,1,0,91.67,100.00,0,0,BLOCK:min_entry_pctile
1778210100000,2026.05.08 03:15,475572,1,1,0,-1,1,0,4721.10800,4716.63207,4713.05908,1.75064,28.642,18.000,1,7,1,0,0,0,1,1,1,1,fired,0.00,65.00,20.00,90.00,1,1,128.29,100.00,0,0,HIGH_RISK_ROUTE
1778218200000,2026.05.08 05:30,475707,1,-1,-1,0,0,1,4725.08500,4714.49518,4715.28292,2.09500,31.044,18.000,1,0,0,0,1,1,0,1,0,0,sideway,96.88,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1778218560000,2026.05.08 05:36,475713,1,1,0,-1,1,0,4724.74000,4718.26111,4715.83573,2.66500,42.465,18.000,1,7,1,0,1,1,1,1,0,0,sideway,93.75,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1778218620000,2026.05.08 05:37,475714,1,1,1,-1,1,0,4723.16700,4718.75949,4715.92800,2.74793,41.380,18.000,1,7,1,0,1,1,1,1,0,0,sideway,96.88,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1778218680000,2026.05.08 05:38,475715,1,1,2,-1,1,0,4721.79100,4719.09853,4716.00302,2.74779,36.339,18.000,1,4,0,0,1,1,1,1,0,0,sideway,93.75,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1778218740000,2026.05.08 05:39,475716,1,1,3,-1,1,0,4722.45000,4719.30564,4716.06299,2.79886,31.970,18.000,1,4,0,0,1,1,1,1,0,0,sideway,90.63,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1778218800000,2026.05.08 05:40,475717,1,1,4,-1,1,0,4722.57900,4719.54752,4716.12918,2.84271,29.976,18.000,1,7,1,0,1,0,1,1,0,0,deferred,90.63,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:deferred
1778218860000,2026.05.08 05:41,475718,1,1,5,-1,1,0,4723.79300,4719.78071,4716.19602,2.76914,28.248,18.000,1,8,1,0,1,0,1,1,0,0,deferred,84.38,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:deferred
1778218920000,2026.05.08 05:42,475719,1,1,6,-1,1,0,4724.38400,4720.08934,4716.27474,2.70164,27.694,18.000,1,8,1,0,1,0,1,1,0,0,deferred,78.13,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:deferred
1778218980000,2026.05.08 05:43,475720,1,1,7,-1,1,0,4725.33100,4720.41970,4716.35878,2.38693,29.412,18.000,1,8,1,0,1,0,1,1,0,0,deferred,62.50,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred
1778219040000,2026.05.08 05:44,475721,1,1,8,-1,1,0,4724.48900,4720.79749,4716.45175,2.32286,30.902,18.000,1,8,1,0,1,0,1,1,0,0,deferred,59.38,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred
1778219100000,2026.05.08 05:45,475722,1,1,9,-1,1,0,4723.74400,4721.08146,4716.53504,2.20421,29.882,18.000,1,7,1,0,1,0,1,1,0,0,deferred,50.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred
1778219160000,2026.05.08 05:46,475723,1,1,10,-1,1,0,4724.48000,4721.28627,4716.60975,2.08593,28.999,18.000,1,8,1,0,1,0,1,1,0,0,deferred,46.88,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred
1778219220000,2026.05.08 05:47,475724,1,1,11,-1,1,0,4725.60900,4721.53194,4716.69130,1.94329,30.688,18.000,1,8,1,0,1,0,1,1,0,0,deferred,43.75,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred
1778219280000,2026.05.08 05:48,475725,1,1,12,-1,1,0,4726.92100,4721.84556,4716.78371,1.95464,34.730,18.000,1,8,1,0,1,0,1,1,0,0,deferred,40.63,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred
1778219340000,2026.05.08 05:49,475726,1,1,13,-1,1,0,4728.58400,4722.23598,4716.88876,1.97893,38.821,18.000,1,8,1,0,1,0,1,1,0,0,deferred,37.50,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred
1778219400000,2026.05.08 05:50,475727,1,1,14,-1,1,0,4728.94700,4722.72429,4717.00996,2.00571,43.506,18.000,1,8,1,0,1,0,1,1,0,0,deferred,34.38,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred
1778219460000,2026.05.08 05:51,475728,1,1,15,-1,1,0,4728.16500,4723.20296,4717.13366,1.92229,45.315,18.000,1,8,1,0,1,0,1,1,0,0,deferred,31.25,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred
1778219520000,2026.05.08 05:52,475729,1,1,16,-1,1,0,4726.74300,4723.58465,4717.24797,1.91029,42.884,18.000,1,7,1,0,1,0,1,1,0,0,deferred,28.13,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred
1778219580000,2026.05.08 05:53,475730,1,1,17,-1,1,0,4727.34500,4723.82760,4717.34637,1.79429,40.886,18.000,1,6,1,0,1,0,1,1,0,0,deferred,18.75,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred
1778219640000,2026.05.08 05:54,475731,1,1,18,-1,1,0,4728.03100,4724.09817,4717.44998,1.77000,38.307,18.000,1,6,1,0,1,0,1,1,0,0,deferred,15.63,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred
1778219700000,2026.05.08 05:55,475732,1,1,19,-1,1,0,4729.02400,4724.40070,4717.55963,1.77836,39.205,18.000,1,6,1,0,1,0,1,1,0,0,deferred,12.50,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred
1778219760000,2026.05.08 05:56,475733,1,1,20,-1,1,0,4730.97100,4724.75634,4717.67843,1.98571,38.235,18.000,1,8,1,0,1,0,1,1,0,0,deferred,21.88,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred
1778219820000,2026.05.08 05:57,475734,1,1,21,-1,1,0,4729.22900,4725.23439,4717.81618,1.99400,37.395,18.000,1,7,1,0,1,0,1,1,0,0,deferred,18.75,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred
1778219880000,2026.05.08 05:58,475735,1,1,22,-1,1,0,4728.45200,4725.54166,4717.93444,1.95521,33.166,18.000,1,5,1,0,1,0,1,1,0,0,deferred,15.63,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred
1778219940000,2026.05.08 05:59,475736,1,1,23,-1,1,0,4727.73000,4725.76554,4718.04343,1.96764,30.251,18.000,1,3,0,0,1,0,1,1,0,0,tq,12.50,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:tq
1778220000000,2026.05.08 06:00,475737,1,1,24,-1,1,0,4717.31300,4725.91665,4718.14381,2.97393,30.761,18.000,1,0,0,0,1,0,0,1,0,0,price,93.75,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:price
1778220060000,2026.05.08 06:01,475738,1,1,25,-1,1,0,4720.67900,4725.25483,4718.13520,3.09779,31.203,18.000,1,0,0,0,1,0,0,1,0,0,price,96.88,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:price
1778220120000,2026.05.08 06:02,475739,1,1,26,-1,1,0,4721.66600,4724.90284,4718.16156,3.10350,28.099,18.000,1,0,0,0,1,0,0,1,0,0,price,93.75,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:price
1778220180000,2026.05.08 06:03,475740,1,1,27,-1,1,0,4725.13700,4724.65386,4718.19788,3.35250,25.259,18.000,1,7,1,0,1,0,1,1,1,1,fired,96.88,65.00,20.00,90.00,0,1,111.65,100.00,0,0,HIGH_RISK_ROUTE
1778225340000,2026.05.08 07:29,475826,1,-1,-1,0,0,1,4706.46600,4713.07410,4720.34792,4.37929,41.105,18.000,1,6,1,1,0,0,1,1,1,0,fired,84.38,65.00,20.00,90.00,0,1,214.11,100.00,0,0,HIGH_RISK_ROUTE
1778232240000,2026.05.08 09:24,475941,1,1,0,-1,1,0,4720.72100,4719.11042,4717.23926,1.69986,34.365,18.000,1,8,1,0,1,1,1,1,0,0,sideway,28.13,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1778232420000,2026.05.08 09:27,475944,1,1,3,-1,1,0,4721.41600,4719.50232,4717.35292,1.71250,29.017,18.000,1,8,1,0,1,1,1,1,0,0,sideway,21.88,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1778232540000,2026.05.08 09:29,475946,1,1,5,-1,1,0,4718.16000,4719.67641,4717.42200,1.81886,24.722,18.000,1,0,0,0,1,1,0,1,0,0,sideway,37.50,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1778242320000,2026.05.08 12:12,476109,1,-1,-1,0,0,1,4706.86900,4714.49969,4718.67032,2.50807,45.334,18.000,1,8,1,1,0,0,1,1,1,0,fired,93.75,65.00,20.00,90.00,0,1,182.90,100.00,0,0,HIGH_RISK_ROUTE
1778244720000,2026.05.08 12:52,476149,1,1,0,-1,1,0,4726.56100,4721.16294,4718.03385,3.99557,21.753,18.000,1,6,1,0,0,0,1,1,1,1,fired,40.63,65.00,20.00,90.00,1,1,133.79,100.00,0,0,HIGH_RISK_ROUTE
1778457600000,2026.05.11 00:00,476753,1,-1,-1,0,0,1,4683.42400,4695.46923,4701.35869,2.21279,41.532,18.000,1,9,1,1,0,0,1,1,1,0,fired,96.88,65.00,20.00,90.00,0,1,274.90,100.00,0,0,HIGH_RISK_ROUTE
1778464740000,2026.05.11 01:59,476872,1,-1,-1,0,0,1,4685.87100,4690.47866,4693.68360,3.56679,41.831,18.000,1,7,1,1,0,0,1,1,1,0,fired,43.75,65.00,20.00,90.00,1,1,123.07,100.00,0,0,HIGH_RISK_ROUTE
1778467920000,2026.05.11 02:52,476925,1,-1,-1,0,0,1,4683.17300,4689.72421,4691.67923,2.80743,41.655,18.000,1,6,1,0,0,0,1,1,1,0,fired,84.38,65.00,20.00,90.00,0,1,133.47,100.00,0,0,HIGH_RISK_ROUTE
